"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
4.673130078E2,-2.117509507E0,-1.530295157E1,4.333060448E0
4.673230048E2,-4.679442487E0,-1.759810533E1,3.895232635E0
4.673330028E2,-5.808863180E0,-1.807320564E1,3.222757226E0
4.673429997E2,-5.761439922E0,-1.803709323E1,1.751979153E0
4.673529978E2,-5.636301906E0,-1.842594711E1,-6.077689505E-1
4.673629948E2,-5.804767206E0,-1.903323893E1,-2.213648403E0
4.673729928E2,-5.527045512E0,-1.948918375E1,-2.317033900E0
4.673829898E2,-5.063270679E0,-1.977406945E1,-1.639894753E0
4.673929878E2,-5.134006786E0,-1.997451201E1,-1.313662366E0
4.674029847E2,-5.300883982E0,-2.037168062E1,-2.588633998E-1
4.674129828E2,-6.298040657E0,-2.096014207E1,1.556277523E0
4.674229798E2,-8.575725866E0,-2.200353794E1,1.953307997E0
4.674329778E2,-1.071992499E1,-2.300037594E1,1.099451228E-1
4.674429748E2,-1.089100750E1,-2.328089728E1,-2.698128666E0
4.674529728E2,-9.916351497E0,-2.269713466E1,-4.989035014E0
4.674629697E2,-8.368717475E0,-2.116033670E1,-6.350446912E0
4.674729677E2,-6.400657538E0,-1.897112045E1,-7.669265352E0
4.674829648E2,-3.832875588E0,-1.659462372E1,-9.040827432E0
4.674929628E2,-1.151947677E0,-1.467571139E1,-1.015592011E1
4.675029598E2,1.681506609E0,-1.362486850E1,-1.030470953E1
4.675129578E2,3.701432519E0,-1.365943139E1,-8.893362992E0
4.675229547E2,4.171744539E0,-1.407990584E1,-5.405822791E0
4.675329527E2,5.049394067E0,-1.413318333E1,-2.058412868E0
4.675429498E2,6.518281297E0,-1.315457695E1,3.562674145E-1
4.675529468E2,1.055003999E1,-1.004936864E1,3.864954582E0
4.675629448E2,1.501105388E1,-5.109658395E0,7.476211342E0
4.675729418E2,1.922976969E1,-8.702861291E-1,1.029851148E1
4.675829397E2,2.477716468E1,2.024998077E0,1.252696489E1
4.675929367E2,3.087333841E1,5.252472544E0,1.454203702E1
4.676029348E2,3.578466042E1,8.855775921E0,1.502737580E1
4.676129318E2,3.545660121E1,1.115835156E1,1.320149734E1
4.676229298E2,3.035794611E1,1.247235306E1,1.094283137E1
4.676329268E2,2.566172211E1,1.278988494E1,9.291529727E0
4.676429247E2,2.214707539E1,1.234737584E1,7.812960677E0
4.676529217E2,1.798462968E1,1.128703942E1,6.387213035E0
4.676629198E2,1.278821146E1,1.014038990E1,4.993269567E0
4.676729168E2,6.778494088E0,9.126865702E0,3.373513064E0
4.676829148E2,9.568711138E-1,8.367556803E0,1.370173366E0
4.676929118E2,-3.580560046E0,7.721842931E0,-7.174995536E-1
4.677029098E2,-6.458823885E0,7.333825793E0,-2.339620087E0
4.677129067E2,-7.815882531E0,7.538442088E0,-2.838119779E0
4.677229038E2,-8.071823346E0,7.779851403E0,-2.301500334E0
4.677329018E2,-7.907698435E0,7.503866333E0,-1.189799042E0
4.677428988E2,-8.057600579E0,6.771167527E0,-1.141376495E-1
4.677528968E2,-8.775705904E0,5.834747050E0,7.532769120E-1
4.677628938E2,-9.641009036E0,4.944895552E0,1.638345387E0
