"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
5.017802367E2,-7.065906372E0,3.934268646E0,5.783972168E-1
5.017902347E2,-7.309599609E0,4.273612976E0,7.496411133E-1
5.018002317E2,-7.443271637E0,4.499792633E0,1.029858398E0
5.018102287E2,-7.520361328E0,4.699926453E0,1.295855255E0
5.018202267E2,-7.142696686E0,5.048252106E0,1.724114685E0
5.018302237E2,-6.192023621E0,5.665269012E0,2.297422485E0
5.018402207E2,-5.893993378E0,6.199208679E0,2.418969727E0
5.018502187E2,-5.242098999E0,6.469845886E0,2.373164978E0
5.018602157E2,-3.359314270E0,6.660699005E0,3.078498230E0
5.018702127E2,-1.112785950E0,7.008725281E0,4.257446594E0
5.018802097E2,1.823208618E-1,7.729626160E0,4.584217072E0
5.018902077E2,1.460812225E0,8.845405884E0,4.763244781E0
5.019002047E2,2.431244202E0,1.087219116E1,5.902675323E0
5.019102017E2,4.231550446E0,1.370085892E1,7.993826752E0
5.019201997E2,9.298214264E0,1.828627350E1,1.003363495E1
5.019301967E2,1.735730530E1,2.486554184E1,1.194336365E1
5.019401937E2,2.567745346E1,3.046389999E1,1.311363007E1
5.019501907E2,3.092419281E1,3.217214767E1,1.277383667E1
5.019601887E2,3.062257004E1,3.337190277E1,1.101379669E1
5.019701857E2,3.130979095E1,2.852318573E1,8.056546326E0
5.019801827E2,2.969195526E1,2.233969437E1,5.411247253E0
5.019901807E2,2.708632370E1,1.973855347E1,5.625451813E0
5.020001777E2,2.337434280E1,1.540252029E1,6.656358032E0
5.020101754E2,1.821277634E1,1.082788330E1,8.024812317E0
5.020201734E2,1.307037003E1,6.518644409E0,9.053772583E0
5.020301704E2,8.353379059E0,3.062631226E0,9.806108093E0
5.020401674E2,4.867128754E0,8.872050476E-1,9.422156525E0
5.020501644E2,3.592080231E0,-1.071322174E0,7.166197815E0
5.020601624E2,3.411855011E0,-2.846331024E0,3.663032684E0
5.020701594E2,3.451821899E0,-4.511318665E0,-2.278262329E-1
5.020801564E2,3.865112457E0,-6.485563202E0,-3.750899963E0
5.020901544E2,4.459676056E0,-8.417894897E0,-6.540498962E0
5.021001514E2,4.560715942E0,-1.027134064E1,-8.584049377E0
5.021101484E2,4.428540802E0,-1.243718674E1,-1.005114853E1
5.021201464E2,3.558849335E0,-1.460078751E1,-1.046339127E1
5.021301434E2,1.182840271E0,-1.655242905E1,-1.009470795E1
5.021401404E2,-1.878892822E0,-1.888218430E1,-9.688752136E0
5.021501374E2,-5.096302185E0,-2.079715210E1,-8.857680359E0
5.021601354E2,-7.483388214E0,-2.185185883E1,-8.132139130E0
5.021701324E2,-7.772586823E0,-2.292692322E1,-8.287965088E0
5.021801294E2,-5.783373413E0,-2.350636826E1,-8.619375916E0
5.021901274E2,-2.107617188E0,-2.320235046E1,-8.618178406E0
5.022001244E2,2.346819763E0,-2.242486725E1,-8.422834625E0
5.022101214E2,6.836732941E0,-2.123963196E1,-7.900720367E0
5.022201184E2,1.059227325E1,-1.964140549E1,-7.109016724E0
5.022301164E2,1.362436798E1,-1.780113235E1,-6.188880157E0
5.022401134E2,1.606279724E1,-1.622221573E1,-5.204227753E0
5.022501104E2,1.796848434E1,-1.515613266E1,-3.797004089E0
5.022601084E2,2.027997757E1,-1.370400238E1,-4.345463562E-1
5.022701054E2,2.356654312E1,-9.702373810E0,5.163213043E0
5.022801024E2,3.249637344E1,-2.789000244E0,1.188992477E1
5.022901004E2,4.602838348E1,5.893095245E0,1.909698761E1
5.023000974E2,5.705520309E1,1.698652634E1,2.436049210E1
5.023100944E2,6.222949310E1,2.746907776E1,2.368599472E1
5.023200914E2,6.225718552E1,3.185495728E1,1.999497025E1
5.023300894E2,5.848413162E1,2.883094574E1,1.447759369E1
5.023400864E2,4.660139191E1,2.629656601E1,8.671168213E0
5.023500834E2,3.363969589E1,2.187730591E1,5.434299316E0
5.023600814E2,2.282648209E1,1.706122101E1,5.222190399E0
5.023700784E2,1.656814636E1,1.449810104E1,6.165977783E0
5.023800754E2,1.371223526E1,1.323143509E1,6.788682861E0
