"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
3.541422708E0,1.322889038E1,-7.599396973E0,9.336085510E-1
3.551419708E0,1.288355850E1,-7.301815796E0,7.289840698E-1
3.561416708E0,1.261082565E1,-7.015161896E0,6.182144165E-1
3.571413708E0,1.241548187E1,-6.568640442E0,6.140231323E-1
3.581410708E0,1.199964661E1,-5.806275787E0,7.209008789E-1
3.591407708E0,1.148965714E1,-4.676425323E0,7.759863281E-1
3.601405708E0,1.130374374E1,-3.581152954E0,7.996371460E-1
3.611402708E0,1.129401398E1,-2.827470245E0,8.671467590E-1
3.621399708E0,1.149295029E1,-2.544259186E0,9.241781616E-1
3.631396708E0,1.181283508E1,-2.747087402E0,9.122030640E-1
3.641393708E0,1.199859879E1,-3.345393219E0,9.074130249E-1
3.651390708E0,1.189217010E1,-4.080963593E0,8.788224792E-1
3.661387708E0,1.167167862E1,-4.713099060E0,7.797285461E-1
3.671384708E0,1.142244690E1,-5.335355072E0,6.385720825E-1
3.681381708E0,1.129760651E1,-5.981411591E0,5.394781494E-1
3.691378708E0,1.142035126E1,-6.630611572E0,4.775070190E-1
3.701375708E0,1.170475983E1,-7.286248169E0,5.668711853E-1
3.711372708E0,1.204634949E1,-7.826474762E0,6.438111877E-1
3.721369708E0,1.228734833E1,-8.333769836E0,6.303392029E-1
3.731366708E0,1.251906647E1,-8.813971252E0,6.345304871E-1
3.741364708E0,1.258103760E1,-9.218729553E0,7.369175720E-1
3.751361708E0,1.249002686E1,-9.506431274E0,9.246272278E-1
3.761358708E0,1.242206818E1,-9.691147156E0,1.183289337E0
3.771355708E0,1.237431747E1,-9.823621674E0,1.484612732E0
3.781352708E0,1.220067856E1,-9.872270508E0,1.689835968E0
3.791349708E0,1.192794571E1,-9.901459808E0,1.770518188E0
3.801346708E0,1.154743698E1,-9.887239380E0,1.791474609E0
3.811343708E0,1.115929413E1,-9.926757202E0,1.839824066E0
3.821340708E0,1.080198715E1,-9.992620239E0,1.947450256E0
3.831337708E0,1.044393173E1,-9.957293701E0,2.008373566E0
3.841334708E0,1.009770172E1,-9.921218719E0,2.014061737E0
3.851331708E0,9.770182800E0,-9.872569885E0,2.074386292E0
3.861328708E0,9.488169250E0,-9.818681946E0,2.026036835E0
3.871325708E0,9.285191345E0,-9.814640350E0,1.943258972E0
3.881323708E0,9.143885193E0,-9.891280975E0,1.876048737E0
3.891320708E0,8.957672424E0,-1.000609222E1,1.747915192E0
3.901317708E0,8.746461639E0,-1.012030472E1,1.554966431E0
3.911314708E0,8.516988831E0,-1.017284546E1,1.337319031E0
3.921311708E0,8.353379059E0,-1.017060013E1,1.154549103E0
3.931308708E0,8.168214111E0,-1.016221756E1,9.644444275E-1
3.941305875E0,7.879763947E0,-1.001986359E1,8.681945801E-1
3.951302875E0,7.638914795E0,-9.781409454E0,8.922944641E-1
3.961299875E0,7.464976501E0,-9.558672638E0,1.007105713E0
3.971296875E0,7.280410309E0,-9.413324890E0,1.132245483E0
3.981293875E0,7.117548981E0,-9.371112671E0,1.220861206E0
3.991290875E0,7.081773376E0,-9.417516174E0,1.239123230E0
4.001287875E0,6.959627380E0,-9.445807343E0,1.275497589E0
4.011284875E0,6.760840759E0,-9.414971466E0,1.292113037E0
4.021282875E0,6.637646942E0,-9.522597656E0,1.291813660E0
4.031279875E0,6.349795532E0,-9.664652252E0,1.201850739E0
4.041276875E0,5.977070618E0,-9.696685638E0,1.142723694E0
4.051273875E0,5.471272430E0,-9.549391937E0,1.127006378E0
4.061270875E0,4.986580353E0,-9.244925079E0,1.191671906E0
4.071267875E0,4.758305054E0,-9.054071960E0,1.291963348E0
4.081264875E0,4.626279602E0,-9.137298889E0,1.351838837E0
4.091261875E0,4.382286987E0,-9.256151733E0,1.323098602E0
