"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
3.106549708E0,-3.123130027E0,-6.660136503E0,3.151462126E-1
3.116547708E0,-2.880667044E0,-6.703577807E0,3.615041077E-2
3.126544708E0,-2.653796246E0,-6.776472706E0,-3.066952318E-1
3.136541708E0,-2.327852565E0,-6.837029979E0,-6.850248487E-1
3.146538708E0,-1.962322065E0,-6.837242233E0,-9.952879053E-1
3.156535708E0,-1.602441144E0,-6.754316436E0,-1.187652091E0
3.166532708E0,-1.157041186E0,-6.553617775E0,-1.272503230E0
3.176529708E0,-7.121516901E-1,-6.325913165E0,-1.337741346E0
3.186526708E0,-5.509193963E-1,-5.945436012E0,-1.394445158E0
3.196523708E0,-4.595876420E-1,-5.504486369E0,-1.421516159E0
3.206520708E0,-6.010043067E-1,-4.974981816E0,-1.310807901E0
3.216517708E0,-8.763964695E-1,-4.371806730E0,-1.240771706E0
3.226514708E0,-1.082359963E0,-3.809761544E0,-1.231203323E0
3.236511708E0,-1.135820471E0,-3.326288319E0,-1.203220814E0
3.246508708E0,-1.047665509E0,-2.958425657E0,-1.070478421E0
3.256506708E0,-8.152112049E-1,-2.650572676E0,-8.053900753E-1
3.266503708E0,-3.642160463E-1,-2.460245807E0,-4.841190505E-1
3.276500708E0,2.787081188E-1,-2.380068786E0,-1.859029392E-1
3.286497708E0,9.511379188E-1,-2.248611099E0,5.282360002E-2
3.296494708E0,1.631241020E0,-2.079708427E0,2.580141648E-1
3.306491708E0,2.412035514E0,-1.998922126E0,4.057155631E-1
3.316488708E0,3.148894613E0,-1.974391887E0,5.764945328E-1
3.326485708E0,3.861499463E0,-1.923516433E0,7.302774739E-1
3.336482708E0,4.574993674E0,-1.886066186E0,9.679170889E-1
3.346479708E0,5.134471639E0,-1.901780578E0,1.249000347E0
3.356476708E0,5.647071893E0,-1.847024912E0,1.409443851E0
3.366473708E0,6.174879000E0,-1.726895036E0,1.608143933E0
3.376470708E0,6.827037672E0,-1.552925752E0,1.873765984E0
3.386467708E0,7.567903284E0,-1.239685732E0,2.106450083E0
3.396465708E0,8.303119901E0,-6.564861971E-1,2.353994297E0
3.406462708E0,9.019534796E0,1.102311248E-1,2.569113361E0
3.416459708E0,9.725903590E0,8.662375170E-1,2.588103948E0
3.426456708E0,1.047293626E1,1.512938399E0,2.550788187E0
3.436453708E0,1.113979016E1,2.049225138E0,2.670002389E0
3.446450708E0,1.164315824E1,2.468628375E0,2.872717170E0
3.456447708E0,1.201804195E1,2.647558436E0,3.151706539E0
3.466444708E0,1.211420058E1,2.669621150E0,3.316475229E0
3.476441708E0,1.198116005E1,2.796261317E0,3.334449570E0
3.486438708E0,1.178209744E1,3.017590123E0,3.192239438E0
3.496435708E0,1.156032658E1,3.173067003E0,2.867066420E0
3.506432708E0,1.153716342E1,3.078118746E0,2.402447834E0
3.516429708E0,1.155450743E1,2.601916825E0,2.012557833E0
3.526427708E0,1.147454091E1,2.136384904E0,1.854436258E0
3.536424708E0,1.125608894E1,1.846403938E0,1.825579079E0
3.546421708E0,1.071403333E1,1.852884407E0,1.685927689E0
3.556418708E0,1.034966526E1,2.147443743E0,1.454919401E0
3.566415708E0,1.005652095E1,2.430941316E0,1.313019172E0
3.576412708E0,9.840259341E0,2.874423972E0,1.271944821E0
3.586409708E0,9.401666712E0,3.633519448E0,1.334791864E0
3.596406708E0,8.860095259E0,4.757810379E0,1.338756276E0
3.606403708E0,8.624810318E0,5.842460697E0,1.304547726E0
3.616400708E0,8.540279460E0,6.577746896E0,1.308668844E0
3.626397708E0,8.633135583E0,6.832175621E0,1.298387100E0
3.636394708E0,8.813780633E0,6.588292934E0,1.216257108E0
3.646391708E0,8.831297722E0,5.936354701E0,1.138638829E0
3.656388708E0,8.534167950E0,5.135081504E0,1.035161823E0
3.666385708E0,8.106515461E0,4.425797288E0,8.589852154E-1
3.676383708E0,7.639015367E0,3.715708496E0,6.402268445E-1
3.686380708E0,7.287898253E0,2.971395950E0,4.647168195E-1
3.696377708E0,7.177242036E0,2.213022605E0,3.282644409E-1
3.706374708E0,7.221106678E0,1.436374957E0,3.459604543E-1
3.716371708E0,7.314490221E0,7.620950979E-1,3.573180495E-1
