"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
3.127296542E0,1.027113388E2,1.892815511E1,1.015290411E1
3.137295542E0,1.055714131E2,1.186100678E1,-5.320556939E-1
3.147293542E0,1.011626499E2,-6.601306497E0,-1.392717745E0
3.157291542E0,7.646402973E1,-2.772320477E1,1.083044438E1
3.167290542E0,5.741103189E1,-4.471755000E1,2.490707110E1
3.177288542E0,5.156838175E1,-5.862839880E1,2.965826828E1
3.187286542E0,4.915510487E1,-7.554422061E1,2.605276518E1
3.197285542E0,3.875508807E1,-9.222755244E1,2.215426980E1
3.207283542E0,2.249767912E1,-1.057939909E2,1.117410396E1
3.217281542E0,4.595340815E0,-1.179970270E2,-1.670537817E-1
3.227280542E0,-6.993087487E0,-1.270468797E2,3.833746823E0
3.237278542E0,-7.545808411E0,-1.322672270E2,8.483195432E0
3.247276542E0,6.292559477E0,-1.304700736E2,8.404731061E0
3.257275542E0,3.070291312E1,-1.212818525E2,7.997331573E0
3.267273542E0,5.859340907E1,-1.085260439E2,1.088760091E1
3.277271542E0,7.751529830E1,-9.551445479E1,1.485827316E1
3.287270542E0,8.707229161E1,-8.595970213E1,1.537762519E1
3.297268542E0,9.513053129E1,-7.680218591E1,1.495377105E1
3.307266542E0,1.037631547E2,-6.830693001E1,1.674795409E1
3.317265542E0,1.124742991E2,-5.923344061E1,1.957113716E1
3.327263667E0,1.127167481E2,-5.270707320E1,2.450633803E1
3.337261667E0,1.281194742E2,-3.723588087E1,2.958223577E1
3.347260667E0,1.488852665E2,-1.267493453E1,3.628742507E1
3.357258667E0,1.505666263E2,9.485678921E0,3.864791328E1
3.367256667E0,1.341689848E2,2.823644061E1,3.150744789E1
3.377254667E0,1.058035897E2,3.365720947E1,2.469437045E1
3.387253667E0,9.506336783E1,3.667084337E1,2.351631320E1
3.397251667E0,9.383463861E1,4.360912374E1,1.965015994E1
3.407249667E0,7.519969331E1,4.423101020E1,1.171974858E1
3.417248667E0,5.410567105E1,4.114882121E1,5.333803221E0
3.427246667E0,4.013192960E1,4.146161450E1,5.211412811E-1
3.437244667E0,3.037997140E1,4.588178677E1,-7.845425588E0
3.447243667E0,2.276342805E1,5.110196105E1,-2.016522245E1
