"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
1.416638096E2,-2.885848846E0,1.389710083E1,6.673123169E0
1.416738066E2,-3.502416687E0,1.352916595E1,4.884342957E0
1.416838046E2,-3.584446106E0,1.054961197E1,2.020797729E0
1.416938016E2,-5.253475342E0,9.766440582E0,1.465302887E0
1.417037986E2,-4.707261200E0,9.249715118E0,1.872755585E0
1.417137956E2,-3.975133667E0,7.120393066E0,2.687810669E0
1.417237936E2,-3.903283081E0,4.789739685E0,3.436553650E0
1.417337906E2,-3.877237244E0,3.644171906E0,3.880680084E0
1.417437876E2,-3.889811096E0,3.191812592E0,3.589385834E0
1.417537846E2,-3.598516846E0,2.166444855E0,2.493215332E0
1.417637826E2,-5.101840668E0,3.089575195E-1,8.464897156E-1
1.417737796E2,-4.441114655E0,-6.038442993E-1,-5.733078003E-1
1.417837766E2,-1.635498962E0,7.328759766E-1,8.158035278E-2
1.417937736E2,-5.821394348E-1,1.356030121E0,9.041198730E-1
1.418037706E2,7.219487000E-1,1.027912445E0,1.341061249E0
1.418137686E2,1.427731018E0,8.376580811E-1,1.972597961E0
1.418237656E2,8.396040344E-1,8.074209595E-1,3.349734192E0
1.418337626E2,-1.149609375E-1,7.674540710E-1,5.341791687E0
1.418437596E2,-1.237326965E0,5.331912231E-1,7.623796234E0
1.418537576E2,-2.039359131E0,-4.430786133E-2,1.047821045E1
1.418637546E2,-4.057761841E0,7.855664063E-1,1.345357315E1
1.418737516E2,-5.064418488E0,2.644999695E0,1.560220505E1
1.418837486E2,-5.241051178E0,3.371738434E0,1.796085022E1
1.418937466E2,-5.582341461E0,3.232677612E0,2.086630829E1
1.419037436E2,-7.243287506E0,3.804338837E0,2.278920959E1
1.419137406E2,-8.222700806E0,6.063590698E0,2.224314514E1
1.419237376E2,-4.879403229E0,6.418951721E0,1.975531860E1
1.419337346E2,-1.059945831E0,6.774312744E0,1.795067139E1
1.419437326E2,2.469265137E0,7.571704559E0,2.145952469E1
1.419537296E2,5.014272766E0,5.479355621E0,2.761307831E1
1.419637266E2,6.467450867E0,2.608176270E0,3.007276337E1
1.419737236E2,6.529571686E0,6.697073364E-1,2.670162369E1
1.419837216E2,5.173990631E0,-1.119671631E-1,2.021082138E1
1.419937186E2,4.454436951E0,1.125659180E-1,1.344189743E1
1.420037156E2,4.939877472E0,2.653981018E-1,7.796237640E0
1.420137126E2,5.185366974E0,2.592608643E-1,3.077151031E0
1.420237106E2,5.071304169E0,5.025050354E-1,-9.077124023E-1
1.420337076E2,4.636757812E0,8.123606873E-1,-3.155438232E0
1.420437046E2,4.926555176E0,1.389111328E-1,-5.127886505E0
1.420537016E2,5.758674774E0,-6.613247681E-1,-6.023773499E0
1.420636986E2,5.340145111E0,-2.357597351E-1,-5.670208740E0
1.420736966E2,5.774392090E0,6.706054688E-2,-5.270090790E0
1.420836936E2,4.532724152E0,-4.595443726E-2,-4.958588562E0
1.420936906E2,9.366023254E-1,-6.201603699E-1,-4.234095154E0
1.421036876E2,-1.587897949E0,-1.632355499E0,-2.851121063E0
1.421136856E2,-1.900747375E0,-2.015558624E0,-1.739682312E0
1.421236826E2,-1.199755096E0,-1.811383209E0,-6.988966370E-1
1.421336796E2,1.546284485E-1,-1.636546783E0,2.779719543E-1
1.421436766E2,1.969304810E0,-1.219813385E0,8.888516235E-1
1.421536746E2,4.048930206E0,-1.347198486E-1,1.658251648E0
