"Time (s)","X (µT)","Y (µT)","Z (µT)"
3.963681750E1,-4.456265259E1,3.690038681E0,-1.741558075E1
3.964681550E1,-4.425840759E1,3.349000931E0,-1.782038116E1
3.965681350E1,-4.414099121E1,2.995325089E0,-1.847233200E1
3.966681050E1,-4.388816833E1,2.460660934E0,-1.910687637E1
3.967680850E1,-4.389114380E1,1.907688141E0,-1.945044327E1
3.968680650E1,-4.372364807E1,1.570466995E0,-1.967564011E1
3.969680450E1,-4.352581787E1,1.261823654E0,-1.991968918E1
3.970680150E1,-4.364035034E1,1.049589157E0,-2.039921188E1
3.971679950E1,-4.371714783E1,5.318984985E-1,-2.041186905E1
3.972679750E1,-4.361415100E1,2.456340790E-1,-2.046918869E1
3.973679550E1,-4.363851929E1,-1.515636444E-1,-2.036905289E1
3.974679250E1,-4.365234375E1,-7.436580658E-1,-2.033666611E1
3.975679050E1,-4.361196899E1,-1.554618835E0,-2.058448029E1
3.976678850E1,-4.346086121E1,-2.518301010E0,-2.083409119E1
3.977678650E1,-4.332312012E1,-3.649768829E0,-2.109431839E1
3.978678350E1,-4.318766785E1,-5.092119217E0,-2.115392685E1
3.979678150E1,-4.303599548E1,-6.901634216E0,-2.128284073E1
3.980677950E1,-4.259500122E1,-8.976982117E0,-2.157718277E1
3.981677750E1,-4.216708374E1,-1.114007378E1,-2.187993622E1
3.982677450E1,-4.117892456E1,-1.326877785E1,-2.268970490E1
3.983677250E1,-4.007675171E1,-1.530792999E1,-2.327882004E1
3.984677050E1,-3.834010315E1,-1.745335770E1,-2.472334671E1
3.985676850E1,-3.631802368E1,-1.950517845E1,-2.644762802E1
3.986676550E1,-3.384112549E1,-2.151608849E1,-2.817477036E1
3.987676350E1,-3.114028931E1,-2.408408356E1,-2.938482285E1
3.988676150E1,-2.799961853E1,-2.667523193E1,-2.993762589E1
3.989675950E1,-2.455899048E1,-2.977367401E1,-3.027556610E1
3.990675650E1,-2.104359436E1,-3.274063873E1,-3.015750122E1
3.991675450E1,-1.763117981E1,-3.564987946E1,-2.910758591E1
3.992675250E1,-1.420130920E1,-3.823064423E1,-2.792717361E1
3.993675050E1,-1.112278748E1,-4.038031769E1,-2.604798508E1
3.994674750E1,-8.621444702E0,-4.188881683E1,-2.429100418E1
3.995674550E1,-6.567642212E0,-4.339134979E1,-2.307654190E1
3.996674350E1,-4.693832397E0,-4.399001312E1,-2.169156265E1
3.997674150E1,-3.144805908E0,-4.466487122E1,-2.023966599E1
3.998673850E1,-2.028762817E0,-4.502987671E1,-1.913922501E1
3.999673650E1,-1.289016724E0,-4.551810074E1,-1.821009445E1
4.000673450E1,-1.033248901E0,-4.568646622E1,-1.712000656E1
4.001673250E1,-1.034301758E0,-4.629742432E1,-1.594618607E1
4.002672950E1,-1.373519897E0,-4.654370880E1,-1.492052841E1
4.003672750E1,-1.975128174E0,-4.698176575E1,-1.412958527E1
4.004672550E1,-2.759002686E0,-4.722300720E1,-1.374538422E1
4.005672350E1,-3.760177612E0,-4.721541595E1,-1.331450653E1
4.006672050E1,-4.901153564E0,-4.706697083E1,-1.269855118E1
4.007671850E1,-6.198364258E0,-4.695894623E1,-1.222167206E1
4.008671650E1,-7.599884033E0,-4.664729309E1,-1.227521133E1
4.009671450E1,-9.300628662E0,-4.644585037E1,-1.251469421E1
4.010671150E1,-1.152360535E1,-4.574255753E1,-1.295929718E1
4.011670950E1,-1.448406982E1,-4.472524261E1,-1.336486053E1
4.012670750E1,-1.771971130E1,-4.329033661E1,-1.417747116E1
4.013670550E1,-2.140225220E1,-4.144227982E1,-1.485752869E1
4.014670350E1,-2.509216309E1,-3.907479477E1,-1.557017899E1
4.015670050E1,-2.850531006E1,-3.648652267E1,-1.616327286E1
4.016669850E1,-3.125471497E1,-3.332717896E1,-1.727005768E1
4.017669650E1,-3.383480835E1,-3.038786507E1,-1.784197617E1
4.018669450E1,-3.578782654E1,-2.746821785E1,-1.887963104E1
4.019669150E1,-3.753170776E1,-2.473529434E1,-1.951807022E1
4.020668950E1,-3.894566345E1,-2.207972336E1,-1.960294724E1
4.021668750E1,-4.036416626E1,-1.928632927E1,-1.999262619E1
4.022668550E1,-4.137391663E1,-1.632215309E1,-2.049947739E1
4.023668250E1,-4.254162598E1,-1.291729736E1,-2.089293671E1
4.024668050E1,-4.324537659E1,-1.002233124E1,-2.136154175E1
4.025667850E1,-4.335185242E1,-8.019962311E0,-2.193788528E1
4.026667650E1,-4.337028503E1,-7.011970520E0,-2.200919724E1
4.027667350E1,-4.321328735E1,-7.217060089E0,-2.216127396E1
4.028667150E1,-4.294038391E1,-8.090309143E0,-2.205653763E1
4.029666950E1,-4.279541016E1,-9.023061752E0,-2.218759918E1
4.030666650E1,-4.235195923E1,-9.615564346E0,-2.216242981E1
4.031666450E1,-4.210124207E1,-1.022956276E1,-2.273999023E1
4.032666250E1,-4.155758667E1,-1.046182823E1,-2.328617096E1
4.033666050E1,-4.137818909E1,-1.090266609E1,-2.340301132E1
4.034665850E1,-4.101240540E1,-1.150214958E1,-2.369788742E1
4.035665550E1,-4.058874512E1,-1.222680283E1,-2.428399658E1
4.036665350E1,-4.010484314E1,-1.280756760E1,-2.452145386E1
4.037665150E1,-3.953010559E1,-1.323030090E1,-2.454483414E1
4.038664950E1,-3.909930420E1,-1.369814301E1,-2.467182541E1
4.039664650E1,-3.879899597E1,-1.422781563E1,-2.494814682E1
4.040664450E1,-3.853742981E1,-1.474217033E1,-2.553870010E1
4.041664250E1,-3.825189209E1,-1.518295860E1,-2.539893341E1
4.042664050E1,-3.817512512E1,-1.536367989E1,-2.527864075E1
4.043663750E1,-3.815859985E1,-1.549136162E1,-2.489305115E1
4.044663550E1,-3.828385925E1,-1.573270607E1,-2.474804688E1
4.045663350E1,-3.829086304E1,-1.582799721E1,-2.463384247E1
4.046663050E1,-3.828236389E1,-1.621142769E1,-2.478036499E1
4.047662850E1,-3.776751709E1,-1.640295792E1,-2.471427536E1
4.048662625E1,-3.749360657E1,-1.687906647E1,-2.513892746E1
4.049662425E1,-3.683680725E1,-1.751993942E1,-2.533263016E1
4.050662225E1,-3.635998535E1,-1.842378998E1,-2.526388931E1
4.051661925E1,-3.573411560E1,-1.944961357E1,-2.551842499E1
4.052661725E1,-3.493400574E1,-2.054180717E1,-2.550502014E1
4.053661525E1,-3.369361877E1,-2.192254257E1,-2.597768784E1
4.054661225E1,-3.228842163E1,-2.348437881E1,-2.660771561E1
4.055661025E1,-3.038578796E1,-2.490518761E1,-2.718469238E1
4.056660825E1,-2.787686157E1,-2.668172264E1,-2.803762054E1
4.057660625E1,-2.518428040E1,-2.863026047E1,-2.860844040E1
4.058660325E1,-2.222036743E1,-3.061369705E1,-2.889090347E1
4.059660125E1,-1.915885925E1,-3.283699417E1,-2.898915863E1
4.060659925E1,-1.577064514E1,-3.492843628E1,-2.850560760E1
4.061659725E1,-1.194667053E1,-3.675713348E1,-2.755562592E1
4.062659425E1,-8.293106079E0,-3.871659851E1,-2.602265167E1
4.063659225E1,-4.741317749E0,-4.050233459E1,-2.442642975E1
4.064659025E1,-2.003143311E0,-4.187169647E1,-2.221257782E1
4.065658825E1,7.388916016E-1,-4.292389679E1,-2.025317383E1
4.066658525E1,3.406570435E0,-4.358540344E1,-1.841599274E1
4.067658325E1,6.053634644E0,-4.387954712E1,-1.697730637E1
4.068658125E1,8.706436157E0,-4.396659088E1,-1.589545059E1
4.069657925E1,1.106063843E1,-4.379710388E1,-1.505932999E1
4.070657625E1,1.290145874E1,-4.367015839E1,-1.385463715E1
4.071657425E1,1.435485840E1,-4.353328323E1,-1.250096130E1
4.072657225E1,1.520697021E1,-4.361658859E1,-1.111208344E1
4.073657025E1,1.548992920E1,-4.395574188E1,-9.923080444E0
4.074656725E1,1.534191895E1,-4.422398376E1,-8.794456482E0
4.075656525E1,1.500054932E1,-4.446968079E1,-7.323604584E0
4.076656325E1,1.449331665E1,-4.489794159E1,-6.363185883E0
4.077656125E1,1.340032959E1,-4.527231216E1,-6.011955261E0
4.078655925E1,1.151696777E1,-4.574797440E1,-5.809818268E0
4.079655625E1,9.214782715E0,-4.626955795E1,-6.207981110E0
4.080655425E1,5.640655518E0,-4.674086380E1,-6.778911591E0
4.081655225E1,1.367095947E0,-4.696726990E1,-8.323162079E0
4.082655025E1,-3.635589600E0,-4.660482788E1,-9.184852600E0
4.083654725E1,-8.838973999E0,-4.555728912E1,-1.022096634E1
4.084654525E1,-1.377943420E1,-4.389826202E1,-1.100546265E1
4.085654325E1,-1.822793579E1,-4.204133224E1,-1.167326736E1
4.086654125E1,-2.228927612E1,-3.995585251E1,-1.218582916E1
4.087653825E1,-2.592735291E1,-3.754850006E1,-1.279067230E1
4.088653625E1,-2.912191772E1,-3.482429504E1,-1.304922485E1
4.089653425E1,-3.202960205E1,-3.182564735E1,-1.333164597E1
4.090653225E1,-3.472021484E1,-2.864660454E1,-1.364732361E1
4.091652925E1,-3.713652039E1,-2.544726562E1,-1.376943970E1
4.092652725E1,-3.939639282E1,-2.202581024E1,-1.359872818E1
4.093652525E1,-4.112287903E1,-1.854457664E1,-1.329690933E1
4.094652325E1,-4.302551270E1,-1.463261986E1,-1.245371628E1
4.095652025E1,-4.430873108E1,-1.093818665E1,-1.207595062E1
4.096651825E1,-4.509710693E1,-7.537143707E0,-1.191810989E1
4.097651625E1,-4.527156067E1,-4.749809265E0,-1.199990463E1
4.098651425E1,-4.526194763E1,-2.763837814E0,-1.220782852E1
4.099651125E1,-4.527330017E1,-1.653524399E0,-1.293088531E1
4.100650925E1,-4.498356628E1,-1.231296539E0,-1.338924026E1
4.101650725E1,-4.482652283E1,-1.394641876E0,-1.423366165E1
4.102650425E1,-4.447058105E1,-1.746347427E0,-1.497166824E1
4.103650225E1,-4.421899414E1,-2.089185715E0,-1.535608673E1
4.104650025E1,-4.415379333E1,-2.928426743E0,-1.586145020E1
4.105649825E1,-4.406385803E1,-3.955774307E0,-1.610849762E1
4.106649525E1,-4.390567017E1,-5.064075470E0,-1.661258316E1
4.107649325E1,-4.362187195E1,-5.973703384E0,-1.670172501E1
4.108649125E1,-4.351698303E1,-6.645769119E0,-1.706480789E1
4.109648925E1,-4.326251221E1,-7.140996933E0,-1.706920242E1
4.110648625E1,-4.323486328E1,-7.386816025E0,-1.726744080E1
4.111648425E1,-4.298860168E1,-7.409080505E0,-1.798286819E1
4.112648225E1,-4.298860168E1,-7.409080505E0,-1.798286819E1
4.113648025E1,-4.264233398E1,-6.776578903E0,-1.854133987E1
4.114647725E1,-4.250451660E1,-6.395364761E0,-1.915028763E1
4.115647525E1,-4.232679749E1,-6.120239258E0,-1.982569885E1
4.116647325E1,-4.181117249E1,-6.012363434E0,-2.083642578E1
4.117647125E1,-4.181117249E1,-6.008165359E0,-2.083347321E1
4.118646825E1,-4.050640869E1,-7.309785843E0,-2.283393860E1
4.119646625E1,-3.971925354E1,-8.734073639E0,-2.368400574E1
4.120646425E1,-3.867248535E1,-1.050505829E1,-2.408568573E1
4.121646225E1,-3.793769836E1,-1.248676872E1,-2.428255081E1
4.122645925E1,-3.697076416E1,-1.474933052E1,-2.458947372E1
4.123645725E1,-3.590991211E1,-1.728310204E1,-2.474144363E1
4.124645525E1,-3.440922546E1,-1.956313515E1,-2.496100998E1
4.125645325E1,-3.274317932E1,-2.183519363E1,-2.572873688E1
4.126645025E1,-3.057714844E1,-2.401879120E1,-2.622937012E1
4.127644825E1,-2.807998657E1,-2.618211174E1,-2.690298843E1
4.128644625E1,-2.544561768E1,-2.829010201E1,-2.738066483E1
4.129644425E1,-2.261331177E1,-3.051873589E1,-2.765627289E1
4.130644125E1,-1.917230225E1,-3.264623260E1,-2.767296600E1
4.131643925E1,-1.568022156E1,-3.484764099E1,-2.712166977E1
4.132643725E1,-1.230084229E1,-3.694357300E1,-2.647324753E1
4.133643525E1,-9.003860474E0,-3.883517456E1,-2.482072830E1
4.134643225E1,-5.858795166E0,-4.051976013E1,-2.336507797E1
4.135643025E1,-2.778656006E0,-4.165863037E1,-2.150909424E1
4.136642825E1,2.737731934E-1,-4.247351837E1,-2.027098846E1
4.137642625E1,3.088684082E0,-4.292032242E1,-1.920619202E1
4.138642325E1,5.694992065E0,-4.313568497E1,-1.798419571E1
4.139642125E1,7.988265991E0,-4.322621918E1,-1.693316269E1
4.140641925E1,9.950775146E0,-4.331048584E1,-1.554226303E1
4.141641725E1,1.142651367E1,-4.346098328E1,-1.460522842E1
4.142641425E1,1.248403931E1,-4.359970856E1,-1.337062836E1
4.143641225E1,1.305068970E1,-4.381016541E1,-1.218235016E1
4.144641025E1,1.339047241E1,-4.392801666E1,-1.159430695E1
4.145640725E1,1.338885498E1,-4.397300720E1,-1.086007690E1
4.146640525E1,1.304177856E1,-4.420211792E1,-1.032867050E1
4.147640325E1,1.226811218E1,-4.455079651E1,-9.981685638E0
4.148640162E1,1.095274353E1,-4.482140350E1,-9.919002533E0
4.149639963E1,9.168563843E0,-4.509240341E1,-9.913349152E0
4.150639662E1,6.724121094E0,-4.542509842E1,-1.040220642E1
4.151639462E1,3.344146729E0,-4.579882812E1,-1.109018326E1
4.152639262E1,-2.247161865E-1,-4.565376282E1,-1.211357880E1
4.153638962E1,-4.495086670E0,-4.526803207E1,-1.299723434E1
4.154638762E1,-8.864425659E0,-4.437318039E1,-1.368863678E1
4.155638562E1,-1.292687988E1,-4.290312958E1,-1.473387146E1
4.156638362E1,-1.672343445E1,-4.108547211E1,-1.545114899E1
4.157638162E1,-2.001817322E1,-3.915781403E1,-1.669431305E1
4.158637862E1,-2.256265259E1,-3.721414185E1,-1.809285736E1
4.159637662E1,-2.467179871E1,-3.515921783E1,-1.976307678E1
4.160637463E1,-2.630853271E1,-3.291900635E1,-2.106423187E1
4.161637162E1,-2.788594055E1,-3.042143250E1,-2.260397720E1
4.162636962E1,-2.979795837E1,-2.771163177E1,-2.365228653E1
4.163636762E1,-3.161860657E1,-2.485205269E1,-2.434412384E1
4.164636562E1,-3.323085022E1,-2.226653099E1,-2.462970734E1
4.165636262E1,-3.461816406E1,-2.004389954E1,-2.475868988E1
4.166636063E1,-3.534915161E1,-1.846295166E1,-2.479881287E1
4.167635862E1,-3.538815308E1,-1.751375580E1,-2.532700348E1
4.168635662E1,-3.499203491E1,-1.697574615E1,-2.562996674E1
4.169635362E1,-3.463442993E1,-1.706131744E1,-2.602406311E1
4.170635162E1,-3.446440125E1,-1.719660187E1,-2.623317719E1
4.171634962E1,-3.464871216E1,-1.761421585E1,-2.612533569E1
4.172634763E1,-3.482331848E1,-1.798453522E1,-2.553390503E1
4.173634462E1,-3.519537354E1,-1.843327332E1,-2.485425568E1
4.174634262E1,-3.544395447E1,-1.883887482E1,-2.403398132E1
4.175634062E1,-3.579704285E1,-1.940824127E1,-2.365709305E1
4.176633862E1,-3.570750427E1,-2.001475143E1,-2.324157333E1
4.177633562E1,-3.544250488E1,-2.038290024E1,-2.314746475E1
4.178633362E1,-3.510198975E1,-2.078186417E1,-2.308171463E1
4.179633162E1,-3.505781555E1,-2.078100586E1,-2.371224594E1
4.180632962E1,-3.480699158E1,-2.060755157E1,-2.419903183E1
4.181632662E1,-3.473135376E1,-2.018918991E1,-2.444432068E1
4.182632462E1,-3.469238281E1,-1.954849243E1,-2.490924072E1
4.183632263E1,-3.495993042E1,-1.888575745E1,-2.540330124E1
4.184631962E1,-3.518714905E1,-1.765884018E1,-2.574978256E1
4.185631762E1,-3.538327026E1,-1.685395622E1,-2.604703140E1
4.186631562E1,-3.545661926E1,-1.588059807E1,-2.658605576E1
4.187631362E1,-3.578338623E1,-1.517123604E1,-2.676534271E1
4.188631062E1,-3.575090027E1,-1.440200233E1,-2.658448792E1
4.189630863E1,-3.599685669E1,-1.410114479E1,-2.658390045E1
4.190630662E1,-3.571023560E1,-1.433419991E1,-2.668108368E1
4.191630462E1,-3.560134888E1,-1.523392296E1,-2.681631470E1
4.192630162E1,-3.507133484E1,-1.647197533E1,-2.654689026E1
4.193629962E1,-3.411642456E1,-1.802961540E1,-2.674387360E1
4.194629762E1,-3.309138489E1,-1.960977745E1,-2.716777802E1
4.195629562E1,-3.191981506E1,-2.125733185E1,-2.744748306E1
4.196629262E1,-3.060382080E1,-2.248072052E1,-2.746606827E1
4.197629062E1,-2.948513794E1,-2.424727440E1,-2.757460403E1
4.198628862E1,-2.804898071E1,-2.613866997E1,-2.705057907E1
4.199628662E1,-2.614295959E1,-2.840356445E1,-2.637443161E1
4.200628362E1,-2.343861389E1,-3.104601669E1,-2.584152603E1
4.201628162E1,-2.017254639E1,-3.386145782E1,-2.536396790E1
4.202627962E1,-1.611381531E1,-3.660380936E1,-2.439422607E1
4.203627762E1,-1.242181396E1,-3.915215302E1,-2.305798721E1
4.204627462E1,-8.757568359E0,-4.084922028E1,-2.145369339E1
4.205627262E1,-5.699142456E0,-4.254089737E1,-1.948168945E1
4.206627063E1,-2.969680786E0,-4.361365891E1,-1.765244293E1
4.207626762E1,-9.773254395E-1,-4.466725922E1,-1.547646713E1
4.208626562E1,9.640502930E-1,-4.510909271E1,-1.392586517E1
4.209626362E1,2.602233887E0,-4.527978134E1,-1.330668640E1
4.210626162E1,4.033874512E0,-4.513496780E1,-1.272521973E1
4.211625862E1,5.186096191E0,-4.517185211E1,-1.275038528E1
4.212625663E1,6.022872925E0,-4.491577911E1,-1.340029526E1
4.213625462E1,6.616226196E0,-4.453523254E1,-1.451006317E1
4.214625262E1,6.975814819E0,-4.388211823E1,-1.592866135E1
4.215624962E1,6.945022583E0,-4.344665146E1,-1.686355972E1
4.216624762E1,6.287902832E0,-4.317281723E1,-1.751652527E1
4.217624562E1,4.376708984E0,-4.359131622E1,-1.729485703E1
4.218624362E1,1.741729736E0,-4.385127258E1,-1.696951675E1
4.219624062E1,-1.384796143E0,-4.408963013E1,-1.709892273E1
4.220623862E1,-5.099273682E0,-4.397020721E1,-1.644096375E1
4.221623662E1,-9.352813721E0,-4.335825729E1,-1.651532364E1
4.222623462E1,-1.377691650E1,-4.207590103E1,-1.666604996E1
4.223623163E1,-1.807392883E1,-4.019826508E1,-1.714441299E1
4.224622962E1,-2.247119141E1,-3.750714874E1,-1.824155807E1
4.225622762E1,-2.640441895E1,-3.444844818E1,-1.886635590E1
4.226622562E1,-3.003208923E1,-3.111438560E1,-1.905890656E1
4.227622262E1,-3.329112244E1,-2.758072281E1,-1.920112610E1
4.228622062E1,-3.603591919E1,-2.394410706E1,-1.891786957E1
4.229621863E1,-3.854905701E1,-1.999118996E1,-1.808720779E1
4.230621662E1,-4.042054749E1,-1.636483574E1,-1.749765015E1
4.231621362E1,-4.216575623E1,-1.297544098E1,-1.647339249E1
4.232621162E1,-4.358529663E1,-9.349205017E0,-1.558591843E1
4.233620962E1,-4.450140381E1,-5.696392059E0,-1.463385010E1
4.234620762E1,-4.495237732E1,-1.812667847E0,-1.382000732E1
4.235620463E1,-4.504493713E1,2.054689407E0,-1.373042297E1
4.236620262E1,-4.459942627E1,5.534477234E0,-1.424292755E1
4.237620062E1,-4.393989563E1,8.282609940E0,-1.493306351E1
4.238619862E1,-4.316250610E1,1.015604591E1,-1.570635223E1
4.239619562E1,-4.258061218E1,1.119821548E1,-1.623945618E1
4.240619363E1,-4.214425659E1,1.133270645E1,-1.711186600E1
4.241619162E1,-4.192135620E1,1.124744415E1,-1.809519577E1
4.242618862E1,-4.172715759E1,1.105937195E1,-1.838692474E1
4.243618662E1,-4.145367432E1,1.093340302E1,-1.890833664E1
4.244618462E1,-4.133384705E1,1.068645668E1,-1.927463913E1
4.245618262E1,-4.137162781E1,1.034295273E1,-1.962560654E1
4.246617963E1,-4.130529785E1,9.630577087E0,-2.010932541E1
4.247617762E1,-4.148056030E1,8.753787994E0,-2.057594681E1
4.248617475E1,-4.128018188E1,7.767744064E0,-2.101029587E1
4.249617275E1,-4.128765869E1,6.739709854E0,-2.139135742E1
4.250616975E1,-4.131364441E1,5.522232056E0,-2.158898163E1
4.251616775E1,-4.147802734E1,4.538133621E0,-2.156230545E1
4.252616575E1,-4.168879700E1,3.516176224E0,-2.123063278E1
4.253616375E1,-4.195872498E1,2.834888458E0,-2.094594574E1
4.254616075E1,-4.221923828E1,2.014547348E0,-2.012935638E1
4.255615875E1,-4.281547546E1,1.434103012E0,-1.958277893E1
4.256615675E1,-4.320559692E1,1.017299652E0,-1.865184784E1
4.257615475E1,-4.346852112E1,5.619220734E-1,-1.801416016E1
4.258615175E1,-4.373921204E1,1.264362335E-1,-1.763515854E1
4.259614975E1,-4.357662964E1,-2.554531097E-1,-1.791102219E1
4.260614775E1,-4.326440430E1,-8.480720520E-1,-1.818730164E1
4.261614575E1,-4.284803772E1,-1.564638138E0,-1.939418793E1
4.262614275E1,-4.216172791E1,-2.544092178E0,-2.059027100E1
4.263614075E1,-4.154489136E1,-3.598968506E0,-2.175934601E1
4.264613875E1,-4.087646484E1,-4.938367844E0,-2.271749878E1
4.265613575E1,-4.030677795E1,-6.524673462E0,-2.353536224E1
4.266613375E1,-3.949885559E1,-8.278705597E0,-2.414343262E1
4.267613175E1,-3.879988098E1,-1.023660851E1,-2.490967178E1
4.268612975E1,-3.796066284E1,-1.210650063E1,-2.478642654E1
4.269612675E1,-3.672845459E1,-1.406171227E1,-2.577654648E1
4.270612475E1,-3.489828491E1,-1.631572914E1,-2.698904800E1
4.271612275E1,-3.250973511E1,-1.857539368E1,-2.813194656E1
4.272612075E1,-2.972377014E1,-2.124318695E1,-2.904243851E1
4.273611775E1,-2.687623596E1,-2.445894051E1,-2.955776978E1
4.274611575E1,-2.360461426E1,-2.759081841E1,-2.938999939E1
4.275611375E1,-2.027273560E1,-3.081433868E1,-2.867270279E1
4.276611175E1,-1.696929932E1,-3.357364655E1,-2.797982407E1
4.277610875E1,-1.370568848E1,-3.608335876E1,-2.648146439E1
4.278610675E1,-1.045861816E1,-3.802518463E1,-2.544114304E1
4.279610475E1,-7.322433472E0,-3.957985687E1,-2.407570267E1
4.280610175E1,-4.103378296E0,-4.082901001E1,-2.315142441E1
4.281609975E1,-1.234695435E0,-4.164878464E1,-2.164290619E1
4.282609775E1,1.377868652E0,-4.241182327E1,-2.021867371E1
4.283609575E1,3.857559204E0,-4.307233810E1,-1.868424225E1
4.284609275E1,6.111434937E0,-4.342930222E1,-1.714734650E1
4.285609075E1,7.887451172E0,-4.356342316E1,-1.581126404E1
4.286608875E1,9.215911865E0,-4.374329376E1,-1.453032684E1
4.287608675E1,1.060189819E1,-4.387068939E1,-1.360521317E1
4.288608375E1,1.187780762E1,-4.374775696E1,-1.266852951E1
4.289608175E1,1.269981384E1,-4.382302094E1,-1.173368454E1
4.290607975E1,1.264131165E1,-4.400520325E1,-1.141170502E1
4.291607775E1,1.150982666E1,-4.425641632E1,-1.131786346E1
4.292607475E1,8.746032715E0,-4.486214447E1,-1.198527145E1
4.293607275E1,4.960159302E0,-4.548641586E1,-1.251000214E1
4.294607075E1,1.649322510E-1,-4.553044510E1,-1.373992920E1
4.295606875E1,-5.545593262E0,-4.478513336E1,-1.424340057E1
4.296606575E1,-1.098114014E1,-4.351886749E1,-1.485972214E1
4.297606375E1,-1.607307434E1,-4.160813141E1,-1.592528152E1
4.298606175E1,-2.050523376E1,-3.927203369E1,-1.660542297E1
4.299605975E1,-2.449954224E1,-3.644985580E1,-1.728334808E1
4.300605675E1,-2.781726074E1,-3.330309296E1,-1.806966019E1
4.301605475E1,-3.109243774E1,-3.006151390E1,-1.875952911E1
4.302605275E1,-3.390931702E1,-2.673471642E1,-1.912183380E1
4.303604975E1,-3.647053528E1,-2.321078873E1,-1.897060394E1
4.304604775E1,-3.857312012E1,-1.958943939E1,-1.830216217E1
4.305604575E1,-4.049668884E1,-1.627498436E1,-1.776601410E1
4.306604375E1,-4.204115295E1,-1.283668709E1,-1.688009644E1
4.307604075E1,-4.335726929E1,-9.182352066E0,-1.591740036E1
4.308603875E1,-4.420549011E1,-5.580629349E0,-1.529019547E1
4.309603675E1,-4.457048035E1,-2.118070602E0,-1.554377365E1
4.310603475E1,-4.431147766E1,6.848106384E-1,-1.589965439E1
4.311603175E1,-4.411190796E1,2.643856049E0,-1.651050568E1
4.312602975E1,-4.374012756E1,3.873941422E0,-1.698111725E1
4.313602775E1,-4.357446289E1,4.620313644E0,-1.727603149E1
4.314602575E1,-4.346722412E1,4.963861465E0,-1.753854752E1
4.315602275E1,-4.328820801E1,5.024271011E0,-1.764958954E1
4.316602075E1,-4.335511780E1,5.002952576E0,-1.764136887E1
4.317601875E1,-4.328955078E1,4.658992767E0,-1.803126526E1
4.318601575E1,-4.314569092E1,4.347570419E0,-1.853374481E1
4.319601375E1,-4.299163818E1,3.784494400E0,-1.885295105E1
4.320601175E1,-4.286973572E1,3.131900787E0,-1.928556442E1
4.321600975E1,-4.297615051E1,2.491342545E0,-1.922237778E1
4.322600675E1,-4.286080933E1,1.873014450E0,-1.974686050E1
4.323600475E1,-4.280671692E1,1.388731003E0,-1.967382431E1
4.324600275E1,-4.285060120E1,8.944759369E-1,-1.976351547E1
4.325600075E1,-4.297695923E1,5.578861237E-1,-1.942398453E1
4.326599775E1,-4.295014954E1,3.720207214E-1,-1.923927689E1
4.327599575E1,-4.310533142E1,2.103309631E-1,-1.888133621E1
4.328599375E1,-4.329293823E1,-5.565452576E-2,-1.859353638E1
4.329599175E1,-4.339469910E1,-4.462127686E-1,-1.867639160E1
4.330598875E1,-4.339407349E1,-7.501125336E-1,-1.882447433E1
4.331598675E1,-4.335652161E1,-1.200008392E0,-1.891875076E1
4.332598475E1,-4.312338257E1,-1.652128220E0,-1.910317612E1
4.333598175E1,-4.294850159E1,-2.711900711E0,-1.960698318E1
4.334597975E1,-4.244818115E1,-3.939197540E0,-2.063792801E1
4.335597775E1,-4.206338501E1,-5.367015839E0,-2.113552475E1
4.336597575E1,-4.141116333E1,-7.228647232E0,-2.174230957E1
4.337597275E1,-4.070960999E1,-9.215421677E0,-2.239256287E1
4.338597075E1,-3.996408081E1,-1.100236511E1,-2.286468506E1
4.339596875E1,-3.941900635E1,-1.282838058E1,-2.280943298E1
4.340596675E1,-3.817921448E1,-1.477032280E1,-2.371304321E1
4.341596375E1,-3.678469849E1,-1.686432838E1,-2.443259430E1
4.342596175E1,-3.496118164E1,-1.916199684E1,-2.538700104E1
4.343595975E1,-3.266212463E1,-2.148233986E1,-2.629065704E1
4.344595675E1,-3.022825623E1,-2.391451454E1,-2.710543823E1
4.345595475E1,-2.747135925E1,-2.690252495E1,-2.750411987E1
4.346595275E1,-2.451423645E1,-2.980752945E1,-2.697901154E1
4.347595075E1,-2.151905823E1,-3.276730347E1,-2.587911987E1
4.348594800E1,-1.859719849E1,-3.555339050E1,-2.473373413E1
4.349594600E1,-1.562254333E1,-3.809482574E1,-2.292733765E1
4.350594400E1,-1.234584045E1,-3.995276642E1,-2.189005280E1
4.351594200E1,-9.187072754E0,-4.136820221E1,-2.061338806E1
4.352593900E1,-6.027587891E0,-4.236379242E1,-1.991332245E1
4.353593700E1,-3.342590332E0,-4.312013245E1,-1.895102692E1
4.354593500E1,-1.085708618E0,-4.352849579E1,-1.778631210E1
4.355593200E1,8.268127441E-1,-4.402971649E1,-1.674647522E1
4.356593000E1,2.229751587E0,-4.460401535E1,-1.539785004E1
4.357592800E1,3.167449951E0,-4.515429306E1,-1.408394241E1
4.358592600E1,3.566864014E0,-4.545693207E1,-1.271465302E1
4.359592300E1,3.435638428E0,-4.566932678E1,-1.168721390E1
4.360592100E1,3.171127319E0,-4.581056976E1,-1.069041824E1
4.361591900E1,2.842102051E0,-4.595265961E1,-1.049873352E1
4.362591700E1,2.681304932E0,-4.604927063E1,-1.027950287E1
4.363591400E1,2.543762207E0,-4.613627625E1,-1.006072617E1
