"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
2.672965812E1,2.328270078E-1,-2.663985968E0,9.211409569E0
2.673965612E1,7.516092062E-1,-1.341679931E0,8.335961342E0
2.674965312E1,7.883599997E-1,2.777792886E-2,5.837104797E0
2.675965112E1,1.320850849E0,5.200068355E-1,3.227989197E0
2.676964912E1,1.506797075E0,1.003735662E0,9.754931927E-1
2.677964712E1,1.675110459E0,1.022837996E0,-1.744176596E-1
2.678964512E1,1.699904680E0,8.099604845E-1,-4.966122806E-1
2.679964312E1,1.493798018E0,5.696256161E-1,-2.924674153E-1
2.680964013E1,1.348323464E0,4.755687714E-1,3.491430357E-2
2.681963812E1,1.237670660E0,6.632252336E-1,-8.646538854E-2
2.682963612E1,1.161527038E0,7.581625581E-1,-5.431650877E-1
2.683963412E1,1.097028494E0,5.639946461E-1,-9.301935434E-1
2.684963212E1,8.846132755E-1,1.370915771E-1,-1.132836819E0
2.685963012E1,2.226510793E-1,-3.627326190E-1,-1.271266937E0
2.686962812E1,-1.049976826E0,-7.895857096E-1,-1.395808339E0
2.687962512E1,-2.736812592E0,-8.549468517E-1,-1.527437449E0
2.688962312E1,-4.515470982E0,-5.624330640E-1,-1.656143665E0
2.689962112E1,-6.098091125E0,-7.770629227E-2,-1.746838689E0
2.690961912E1,-7.024890900E0,4.796874225E-1,-1.815443873E0
2.691961713E1,-7.015676022E0,8.925918937E-1,-1.801841021E0
2.692961512E1,-6.066210747E0,1.058778524E0,-1.746911049E0
2.693961212E1,-4.216329575E0,8.988389373E-1,-1.645559430E0
2.694961012E1,-1.891079545E0,4.661142230E-1,-1.546671748E0
2.695960812E1,3.739185035E-1,-7.579565048E-2,-1.616712928E0
2.696960612E1,2.219403028E0,-4.688890874E-1,-1.975986719E0
2.697960412E1,3.373726368E0,-6.482899785E-1,-2.648068905E0
2.698960212E1,3.860874414E0,-5.861719847E-1,-3.289533615E0
2.699960012E1,3.723354340E0,-1.742946506E-1,-3.735139370E0
2.700959712E1,3.106071711E0,4.615494013E-1,-3.948427439E0
2.701959512E1,2.327062607E0,1.068640709E0,-3.932706833E0
2.702959313E1,1.690068126E0,1.413500071E0,-3.775210142E0
2.703959112E1,1.245481610E0,1.496310234E0,-3.762950659E0
2.704958912E1,1.038849235E0,1.206461549E0,-4.017045021E0
2.705958712E1,1.126251817E0,7.634538412E-1,-4.646217823E0
2.706958412E1,1.372108817E0,5.541630387E-1,-5.477111340E0
2.707958212E1,1.416472793E0,6.693186760E-1,-6.131466866E0
2.708958013E1,1.282993078E0,9.411922693E-1,-6.746955872E0
2.709957812E1,1.270564079E0,1.336284161E0,-7.787642479E0
2.710957612E1,1.453686714E0,1.439323902E0,-9.047282219E0
2.711957412E1,1.882714510E0,9.651703835E-1,-9.383449554E0
2.712957112E1,2.478703499E0,5.266832113E-1,-8.683972359E0
2.713956912E1,3.074249029E0,4.892964363E-1,-7.931552410E0
2.714956712E1,3.011654139E0,5.233725905E-1,-7.511227131E0
2.715956512E1,2.343310595E0,7.515136003E-1,-7.426126480E0
2.716956312E1,1.419628382E0,1.045957685E0,-7.148702145E0
2.717956112E1,6.410505772E-1,1.526819944E0,-6.573412895E0
2.718955812E1,2.671744227E-1,2.094575167E0,-5.769923210E0
2.719955613E1,3.128463030E-1,2.230084896E0,-4.764956474E0
2.720955412E1,2.993700504E-1,1.948882222E0,-3.842544317E0
2.721955212E1,-8.634649962E-2,1.888504863E0,-3.016059399E0
2.722955012E1,-7.686628103E-1,2.505619526E0,-2.104494810E0
2.723954812E1,-9.256108999E-1,3.850097179E0,-1.279290199E0
2.724954613E1,-6.468684077E-1,4.939933777E0,-8.155429363E-1
2.725954312E1,-3.334162235E-1,4.861835003E0,-3.436105251E-1
2.726954112E1,-3.829164207E-1,3.503362656E0,7.338237762E-1
2.727953912E1,-5.252743959E-1,1.744413137E0,2.636938334E0
2.728953712E1,-6.635690928E-1,1.178674027E-1,5.384990215E0
2.729953512E1,-1.025222540E0,-9.706006050E-1,8.371835709E0
2.730953313E1,-1.404405594E0,-1.439393520E0,1.067494202E1
2.731953012E1,-1.719543457E0,-1.556022644E0,1.178757668E1
2.732952812E1,-2.005055666E0,-1.669393182E0,1.166602516E1
2.733952612E1,-2.317376375E0,-1.719760776E0,1.062737560E1
2.734952412E1,-2.715611219E0,-1.516763806E0,9.321716309E0
2.735952212E1,-3.133886576E0,-1.262895584E0,8.235323906E0
2.736952012E1,-3.379137993E0,-1.402526617E0,7.478698254E0
2.737951812E1,-3.315479517E0,-2.169173717E0,6.985345364E0
2.738951512E1,-2.909555435E0,-3.383107185E0,6.706864834E0
2.739951312E1,-2.379588604E0,-4.503365517E0,6.751883030E0
2.740951112E1,-1.817174315E0,-5.181959152E0,7.185364723E0
2.741950913E1,-1.334288836E0,-4.878094196E0,7.697742939E0
2.742950712E1,-1.141131878E0,-3.813177109E0,8.073465347E0
2.743950512E1,-1.490602493E0,-2.501979589E0,8.278719902E0
2.744950212E1,-2.440068722E0,-1.146026969E0,7.587958813E0
2.745950012E1,-3.542807579E0,-1.081630662E-1,5.514869690E0
2.746949850E1,-3.389477491E0,-2.331676185E-1,3.359892607E0
2.747949650E1,-2.879870176E0,-7.662802935E-1,1.462403297E0
2.748949450E1,-2.312429190E0,-6.445035338E-1,-2.505861819E-1
2.749949250E1,-1.363728046E0,-4.071869254E-1,-1.226614356E0
2.750948950E1,-3.231151104E-1,-3.412820697E-1,-1.420148134E0
2.751948750E1,7.267692685E-1,-4.886193275E-1,-1.112232685E0
2.752948550E1,1.453104496E0,-5.956338644E-1,-9.244073629E-1
2.753948350E1,1.610265374E0,-5.761208534E-1,-1.101370215E0
2.754948150E1,1.262026906E0,-3.578971326E-1,-1.361420989E0
2.755947950E1,6.090275049E-1,-7.956137508E-2,-1.485505223E0
2.756947750E1,-2.558113933E-1,1.772049665E-1,-1.472189903E0
2.757947450E1,-1.136051893E0,3.722793758E-1,-1.337429404E0
2.758947250E1,-1.843224049E0,4.677230418E-1,-1.141740441E0
2.759947050E1,-2.361158609E0,5.096902251E-1,-9.024893045E-1
2.760946850E1,-2.623685837E0,4.681032598E-1,-6.364885569E-1
2.761946650E1,-2.683791161E0,4.261299968E-1,-4.163002372E-1
2.762946450E1,-2.625864506E0,4.457231462E-1,-2.353748232E-1
2.763946150E1,-2.583367348E0,5.275381207E-1,-1.014082283E-1
2.764945950E1,-2.601198435E0,6.882563829E-1,-7.178439200E-2
2.765945750E1,-2.718097925E0,9.845559597E-1,-1.246183068E-1
2.766945550E1,-2.847802877E0,1.378373861E0,-1.651898623E-1
2.767945350E1,-2.928177834E0,1.810679436E0,-1.571995765E-1
2.768945150E1,-2.882171392E0,2.199562550E0,-1.346482784E-1
2.769944850E1,-2.420145988E0,2.328627586E0,-2.461313903E-1
2.770944650E1,-1.509075284E0,1.998184919E0,-6.971357465E-1
2.771944450E1,-3.190210164E-1,1.422719240E0,-1.490030169E0
2.772944250E1,8.035336733E-1,7.010523081E-1,-2.320441484E0
2.773944050E1,1.574210167E0,9.522362798E-2,-2.915411711E0
2.774943850E1,1.970705152E0,-2.375918925E-1,-3.211656809E0
2.775943550E1,2.029822111E0,-3.516902030E-2,-3.287334442E0
2.776943350E1,1.752390385E0,6.155115962E-1,-3.436260223E0
2.777943150E1,1.402667761E0,1.425483227E0,-3.899178505E0
2.778942950E1,1.208315611E0,2.119962215E0,-4.873474121E0
2.779942750E1,1.129369974E0,2.687987089E0,-6.337837696E0
2.780942550E1,1.342314482E0,2.987208843E0,-7.786163807E0
2.781942250E1,1.948379993E0,3.010725021E0,-8.434813499E0
2.782942050E1,2.768198967E0,2.723664999E0,-7.944101334E0
2.783941850E1,3.563840628E0,2.541325808E0,-6.807855129E0
2.784941650E1,4.074385643E0,2.415723562E0,-6.032454014E0
2.785941450E1,3.981814146E0,2.309426069E0,-5.868772030E0
2.786941250E1,3.481232405E0,2.446967125E0,-5.892264843E0
2.787940950E1,2.880269289E0,2.713944674E0,-5.727003098E0
2.788940750E1,2.467639446E0,3.060859680E0,-5.236176968E0
2.789940550E1,2.354677677E0,3.397136927E0,-4.496617794E0
2.790940350E1,2.564199924E0,3.603941679E0,-3.640451908E0
2.791940150E1,2.846032143E0,3.400930643E0,-2.719509363E0
2.792939950E1,2.866309881E0,2.931113958E0,-1.785682678E0
2.793939650E1,2.446650982E0,2.695562363E0,-9.595814943E-1
2.794939450E1,1.725832701E0,2.940823555E0,-4.173569679E-1
2.795939250E1,1.225688338E0,3.786804676E0,-2.600592077E-1
2.796939050E1,8.966735005E-1,4.809889317E0,-4.038699269E-1
2.797938850E1,5.236408114E-1,5.419536591E0,-5.958197117E-1
2.798938650E1,1.387230158E-1,4.819856167E0,-7.944493741E-2
2.799938450E1,-6.663076878E-1,2.541552782E0,1.608761311E0
2.800938150E1,-1.294921637E0,7.731085271E-2,4.213182926E0
2.801937950E1,-1.687417984E0,-1.492207646E0,7.089341640E0
2.802937750E1,-1.902674675E0,-2.162931442E0,9.531523705E0
2.803937550E1,-1.946478367E0,-2.241794825E0,1.117281055E1
2.804937350E1,-1.990947604E0,-2.196269274E0,1.205392456E1
2.805937150E1,-2.063545227E0,-2.206007004E0,1.232237911E1
2.806936850E1,-2.226069927E0,-2.197899580E0,1.221837997E1
2.807936650E1,-2.495379448E0,-2.066302776E0,1.199680424E1
2.808936450E1,-2.847580433E0,-1.911963940E0,1.182621956E1
2.809936250E1,-3.186039209E0,-1.757819653E0,1.153709698E1
2.810936050E1,-3.373355865E0,-1.647100329E0,1.077546883E1
2.811935850E1,-3.449278355E0,-1.708697677E0,9.587152481E0
2.812935550E1,-3.409555197E0,-1.941875935E0,8.492236137E0
2.813935350E1,-3.536911726E0,-2.160859585E0,7.755669117E0
2.814935150E1,-3.911446333E0,-2.181289673E0,7.430138588E0
2.815934950E1,-3.980204821E0,-1.813780427E0,7.729885101E0
2.816934750E1,-3.598683357E0,-8.669370413E-1,7.873796463E0
2.817934550E1,-2.586327553E0,4.919451177E-1,6.835226536E0
2.818934350E1,-1.331200957E0,6.737451553E-1,4.746509075E0
2.819934050E1,-7.351387143E-1,4.673422277E-1,2.630589962E0
2.820933850E1,-9.631451368E-1,9.084021449E-1,1.010284424E0
2.821933650E1,-1.828763604E0,1.718351483E0,-5.796507746E-2
2.822933450E1,-2.794954062E0,2.667942762E0,-6.281109452E-1
2.823933250E1,-3.510882854E0,3.037032604E0,-1.073544145E0
2.824933050E1,-3.800978661E0,2.790868282E0,-1.697437525E0
2.825932750E1,-3.809103727E0,2.396528959E0,-2.333049774E0
2.826932550E1,-3.714585066E0,2.204802036E0,-2.677786589E0
2.827932350E1,-3.598880768E0,2.082322836E0,-2.706528425E0
2.828932150E1,-3.525656700E0,1.841077447E0,-2.606796503E0
2.829931950E1,-3.458404779E0,1.391733766E0,-2.457145214E0
2.830931750E1,-3.292803049E0,8.405873179E-1,-2.330590963E0
2.831931450E1,-3.020698071E0,2.395747304E-1,-2.314320326E0
2.832931250E1,-2.645702362E0,-3.845256567E-1,-2.328372478E0
2.833931050E1,-2.185733795E0,-8.566271067E-1,-2.319728374E0
2.834930850E1,-1.701554179E0,-1.014152884E0,-2.281082392E0
2.835930650E1,-1.281395316E0,-8.899005055E-1,-2.264453650E0
2.836930450E1,-9.038610458E-1,-4.680855870E-1,-2.371057749E0
2.837930150E1,-4.987663031E-1,2.437374145E-1,-2.574980259E0
2.838929950E1,-7.712554932E-2,1.052508235E0,-2.746140957E0
2.839929750E1,5.164283514E-1,1.776197195E0,-2.874341011E0
2.840929550E1,1.354898214E0,2.135084629E0,-2.923485756E0
2.841929350E1,2.030296803E0,2.097473383E0,-2.866583824E0
2.842929150E1,2.150436163E0,2.000082254E0,-2.665291786E0
2.843928850E1,1.609173536E0,2.571853399E0,-2.128483772E0
2.844928650E1,4.529474080E-1,4.096852779E0,-1.720873117E0
2.845928450E1,-6.625210643E-1,5.652655125E0,-2.351058006E0
2.846928262E1,-4.660677016E-1,6.432543278E0,-3.846746922E0
2.847928062E1,1.128395796E0,5.676068783E0,-5.518685818E0
2.848927762E1,3.360216856E0,4.186382771E0,-6.855149746E0
2.849927562E1,5.136051178E0,2.806889057E0,-7.376154900E0
2.850927363E1,5.871410370E0,2.057016373E0,-7.395945549E0
2.851927162E1,5.716649532E0,2.103539228E0,-7.852431774E0
2.852926962E1,5.408806324E0,2.535531521E0,-8.761727333E0
2.853926762E1,5.309814453E0,2.692864656E0,-9.233389854E0
2.854926462E1,5.155140400E0,2.446013927E0,-8.749451637E0
2.855926262E1,4.332128048E0,1.781483769E0,-7.484004498E0
2.856926062E1,3.168200970E0,1.357227206E0,-6.114366055E0
2.857925862E1,2.334119320E0,1.277920961E0,-5.224339962E0
2.858925662E1,1.831597447E0,1.423504710E0,-4.705266953E0
2.859925462E1,1.459987760E0,1.675077558E0,-4.179598808E0
2.860925162E1,1.262428761E0,2.104453325E0,-3.659356833E0
2.861924963E1,1.355506778E0,2.522764683E0,-2.982524395E0
2.862924762E1,1.657569408E0,2.765479565E0,-2.031583071E0
2.863924562E1,1.906605244E0,2.801545620E0,-1.007335186E0
2.864924362E1,1.980437994E0,2.756274939E0,-7.944876701E-2
2.865924162E1,2.015166044E0,2.822133064E0,8.543921113E-1
2.866923963E1,2.125016451E0,2.941255331E0,1.766314864E0
2.867923662E1,2.312083244E0,3.032002687E0,2.249800205E0
2.868923462E1,2.492815733E0,2.937277079E0,2.167004824E0
2.869923262E1,2.400470257E0,2.496578455E0,1.899450541E0
2.870923062E1,1.704299331E0,1.834949374E0,1.823393703E0
2.871922862E1,6.420093775E-1,1.051689148E0,2.300089836E0
2.872922663E1,-5.516217351E-1,1.523188129E-2,3.557645082E0
2.873922362E1,-1.693709016E0,-1.038378835E0,5.352481842E0
2.874922162E1,-2.471416950E0,-1.663981318E0,7.164928913E0
2.875921962E1,-2.808639765E0,-1.936994791E0,8.554115295E0
2.876921762E1,-2.881067991E0,-2.102260590E0,9.325535774E0
2.877921562E1,-2.983397245E0,-2.332812071E0,9.490282059E0
2.878921362E1,-3.281059980E0,-2.823059559E0,9.155514717E0
2.879921062E1,-3.684530973E0,-3.365961552E0,8.483053207E0
2.880920862E1,-4.105689049E0,-3.813489437E0,7.741715431E0
2.881920662E1,-4.431204796E0,-4.144622326E0,7.144494057E0
2.882920462E1,-4.553643703E0,-4.406413078E0,6.726681709E0
2.883920263E1,-4.347594261E0,-4.441201687E0,6.422652245E0
2.884920062E1,-3.706247807E0,-4.119371414E0,6.588963985E0
2.885919762E1,-2.948876619E0,-3.395059586E0,7.787864208E0
2.886919562E1,-2.291618586E0,-2.418818951E0,9.084567070E0
2.887919362E1,-1.792761326E0,-1.676772237E0,8.672204018E0
2.888919162E1,-1.011144042E0,-9.801145196E-1,6.306980133E0
2.889918963E1,1.337321997E-1,-9.402600527E-1,3.782559872E0
2.890918762E1,3.386641145E-1,-3.099566400E-1,1.787901878E0
2.891918462E1,-1.151262671E-1,7.444216013E-1,4.892595708E-1
2.892918262E1,-9.560734034E-1,1.565386534E0,-4.953359067E-2
2.893918062E1,-1.670240521E0,2.146922350E0,-3.971999586E-1
2.894917863E1,-1.996635914E0,2.198719025E0,-7.819607258E-1
2.895917662E1,-1.792837262E0,2.046407223E0,-1.180860758E0
2.896917362E1,-1.316150427E0,1.904201865E0,-1.484031796E0
2.897917162E1,-8.228128552E-1,1.728752851E0,-1.582037687E0
2.898916962E1,-4.062849581E-1,1.483695030E0,-1.495030880E0
2.899916762E1,-2.084917277E-1,1.025279284E0,-1.278156638E0
2.900916563E1,-7.280074805E-2,6.358907819E-1,-9.583145976E-1
2.901916362E1,-1.087861806E-1,2.383966595E-1,-5.698076487E-1
2.902916062E1,-3.295616508E-1,-1.896634251E-1,-2.686254382E-1
2.903915862E1,-7.148087025E-1,-5.566579103E-1,-5.474457517E-2
2.904915662E1,-1.171141744E0,-6.521232724E-1,-5.999460071E-2
2.905915462E1,-1.604666710E0,-4.784041643E-1,-3.162761927E-1
2.906915262E1,-1.941344976E0,-9.145003557E-2,-7.889711857E-1
2.907915062E1,-2.090525389E0,4.010278285E-1,-1.425630212E0
2.908914762E1,-1.962540388E0,8.801129460E-1,-2.130872011E0
2.909914562E1,-1.503683805E0,1.250212431E0,-2.701035500E0
2.910914362E1,-6.393343806E-1,1.360323071E0,-3.030237436E0
2.911914163E1,5.364463925E-1,1.222455263E0,-3.003808975E0
2.912913962E1,1.735788941E0,8.937808275E-1,-2.805128336E0
2.913913762E1,2.736843348E0,5.859593749E-1,-2.736430168E0
2.914913462E1,3.383663416E0,4.282615483E-1,-2.864169598E0
2.915913262E1,3.627436876E0,4.646928012E-1,-3.180747032E0
2.916913062E1,3.463899851E0,7.040969729E-1,-3.601908684E0
2.917912863E1,2.939576387E0,1.080129504E0,-3.942725182E0
2.918912662E1,2.105150223E0,1.582742333E0,-4.084750652E0
2.919912462E1,1.133672237E0,2.184096098E0,-3.981206656E0
2.920912162E1,3.580643535E-1,2.723763227E0,-3.629290104E0
2.921911962E1,-1.363837421E-1,3.145668507E0,-3.337857008E0
2.922911763E1,-4.147231877E-1,3.410983086E0,-3.771818876E0
2.923911562E1,-1.256021559E-1,3.278350115E0,-4.983413696E0
2.924911362E1,1.019327044E0,2.767523289E0,-6.001164436E0
2.925911062E1,2.209537983E0,2.487778902E0,-6.249901295E0
2.926910862E1,3.090627909E0,2.271940231E0,-6.258173466E0
2.927910662E1,3.494909286E0,1.909200668E0,-6.454918861E0
2.928910463E1,3.315123558E0,1.718979597E0,-6.783508778E0
2.929910262E1,2.716509104E0,1.766664028E0,-6.892325878E0
2.930910062E1,1.933229089E0,2.005126476E0,-6.541429043E0
2.931909762E1,1.294519663E0,2.297373056E0,-5.910292149E0
2.932909562E1,1.093916893E0,2.425497770E0,-5.144714355E0
2.933909362E1,1.493064761E0,2.395393848E0,-4.391015053E0
2.934909162E1,2.127214909E0,2.058016539E0,-3.566164970E0
2.935908962E1,2.409172058E0,1.389965177E0,-2.671033859E0
2.936908762E1,2.188112259E0,8.172634840E-1,-1.796534657E0
2.937908462E1,1.936730146E0,8.139449358E-1,-1.009497404E0
2.938908262E1,1.978918791E0,1.316139936E0,-3.378077447E-1
2.939908063E1,1.861858010E0,1.850917339E0,3.804960847E-1
2.940907862E1,1.410074830E0,1.754623175E0,1.548502207E0
2.941907662E1,4.327759147E-1,7.787873745E-1,3.382117510E0
2.942907462E1,-5.094042420E-1,-5.009062290E-1,5.797623158E0
2.943907162E1,-1.112493634E0,-1.641650796E0,8.396467209E0
2.944906962E1,-1.337267995E0,-2.253190279E0,1.063248634E1
2.945906763E1,-1.287376046E0,-2.241493702E0,1.207565594E1
2.946906550E1,-1.256753564E0,-1.832471371E0,1.261120510E1
2.947906350E1,-1.519775867E0,-1.405642748E0,1.231485271E1
2.948906150E1,-2.250083447E0,-1.152889848E0,1.138503456E1
2.949905850E1,-3.256354094E0,-1.371816635E0,1.034224606E1
2.950905650E1,-4.145052910E0,-1.863930583E0,9.407040596E0
2.951905450E1,-4.596553802E0,-2.441602468E0,8.552922249E0
2.952905250E1,-4.534294605E0,-2.824353218E0,7.875539303E0
2.953905050E1,-4.201753616E0,-2.796562433E0,7.689487457E0
2.954904850E1,-3.758972645E0,-2.390014172E0,8.078384399E0
2.955904550E1,-2.954387426E0,-2.276267529E0,8.801748276E0
2.956904350E1,-1.838465691E0,-2.428710699E0,9.183195114E0
2.957904150E1,-8.198249936E-1,-1.926327109E0,8.228413582E0
2.958903950E1,-1.895905733E-1,-3.941033781E-1,5.971206188E0
2.959903750E1,2.085509449E-1,7.750065327E-1,3.586925507E0
2.960903550E1,-1.642602086E-1,1.583814383E0,1.504587412E0
2.961903250E1,-7.963755727E-1,1.800822616E0,3.209919035E-1
2.962903050E1,-1.522111893E0,1.732059121E0,-6.438227743E-2
2.963902850E1,-2.100254536E0,1.851485848E0,-5.745219812E-2
2.964902650E1,-2.418847322E0,1.948344588E0,-1.226407588E-1
2.965902450E1,-2.425606728E0,2.146378756E0,-5.453054905E-1
2.966902150E1,-2.036695957E0,2.419117689E0,-1.243279815E0
2.967901950E1,-1.364525080E0,2.535146713E0,-1.818880320E0
2.968901750E1,-7.309469581E-1,2.258847713E0,-2.135660172E0
2.969901550E1,-2.623328865E-1,1.747367740E0,-2.334826708E0
2.970901350E1,6.446927041E-2,1.149682045E0,-2.467499733E0
2.971901150E1,2.131972313E-1,6.108777523E-1,-2.612321377E0
2.972900850E1,2.582152784E-1,1.217701435E-1,-2.769552469E0
2.973900650E1,1.954477578E-1,-3.007621765E-1,-2.857839346E0
2.974900450E1,-8.950152993E-2,-5.969662666E-1,-2.855112314E0
2.975900250E1,-5.919777155E-1,-7.282060385E-1,-2.771150589E0
2.976900050E1,-1.244021654E0,-6.182241440E-1,-2.702755213E0
2.977899850E1,-1.939263225E0,-1.297412813E-1,-2.783279657E0
2.978899550E1,-2.570702076E0,5.669709444E-1,-3.115541220E0
2.979899350E1,-3.017596722E0,1.384779572E0,-3.560248137E0
2.980899150E1,-3.168708563E0,2.189541817E0,-3.983219624E0
2.981898950E1,-2.883626938E0,2.704965353E0,-4.358854771E0
2.982898750E1,-2.075724840E0,2.680624008E0,-4.591730118E0
2.983898450E1,-1.026051998E0,2.301765680E0,-4.733270168E0
2.984898250E1,-1.924747415E-2,1.810266256E0,-5.073400974E0
2.985898050E1,7.743239403E-1,1.371027589E0,-5.688686371E0
2.986897850E1,1.119023919E0,1.227230787E0,-6.280592918E0
2.987897650E1,9.164654613E-1,1.490901828E0,-6.654532909E0
2.988897450E1,3.664237559E-1,2.139016151E0,-6.994543552E0
2.989897150E1,-1.735103130E-1,3.081513166E0,-7.289935112E0
2.990896950E1,-3.522042334E-1,3.827616692E0,-7.398036957E0
2.991896750E1,1.291583925E-1,3.992170811E0,-7.414968967E0
2.992896550E1,1.223204017E0,3.755447865E0,-7.886244774E0
2.993896350E1,2.484779596E0,3.481992960E0,-8.939567566E0
2.994896050E1,3.487616062E0,3.470840931E0,-9.720076561E0
2.995895850E1,4.005439281E0,3.287506819E0,-9.365577698E0
2.996895650E1,3.992061377E0,3.277585745E0,-8.187060356E0
2.997895450E1,3.602505207E0,3.477631569E0,-7.012378693E0
2.998895250E1,3.023831367E0,3.697505951E0,-6.281245708E0
2.999895050E1,2.530646324E0,3.879400492E0,-5.778572083E0
3.000894750E1,2.236244440E0,3.938427448E0,-5.103781700E0
3.001894550E1,2.156533957E0,4.052337170E0,-4.314216137E0
3.002894350E1,2.378744841E0,4.275782585E0,-3.577152491E0
3.003894150E1,2.874010086E0,4.368372917E0,-2.764998913E0
3.004893950E1,3.235714436E0,3.994793892E0,-1.730710149E0
3.005893750E1,3.079275846E0,3.598773003E0,-6.520904899E-1
3.006893450E1,2.474764585E0,3.508340120E0,2.880437374E-1
3.007893250E1,1.802228212E0,3.984762907E0,1.143424988E0
3.008893050E1,1.533171177E0,5.063264370E0,1.797490597E0
3.009892850E1,1.423122406E0,5.701261520E0,2.039451122E0
3.010892650E1,1.029472828E0,5.271765709E0,2.146585941E0
3.011892350E1,3.968538046E-1,4.038027763E0,2.642939806E0
3.012892150E1,-3.950772882E-1,2.572722912E0,3.649609566E0
3.013891950E1,-1.259789705E0,1.044462919E0,5.161531925E0
3.014891750E1,-2.248291731E0,-1.827898473E-1,6.964963913E0
3.015891550E1,-3.188131571E0,-9.406163096E-1,8.627681732E0
3.016891350E1,-3.814156294E0,-1.156083226E0,9.800938606E0
3.017891050E1,-4.125726223E0,-1.062917590E0,1.045473576E1
3.018890850E1,-4.229959011E0,-9.944067597E-1,1.067910385E1
3.019890650E1,-4.249663353E0,-1.287495732E0,1.061269093E1
3.020890450E1,-4.282997131E0,-2.127162933E0,1.032276154E1
3.021890250E1,-4.285896301E0,-3.420497656E0,9.731179237E0
3.022890050E1,-4.262423992E0,-4.827330112E0,8.920709610E0
3.023889750E1,-4.156497955E0,-5.836200237E0,7.880184174E0
3.024889550E1,-3.897013187E0,-6.365702152E0,6.715551853E0
3.025889350E1,-3.504531145E0,-6.475584030E0,6.207678795E0
3.026889150E1,-3.163768053E0,-6.094390869E0,6.840206623E0
3.027888950E1,-2.945503950E0,-4.610074043E0,7.985992908E0
3.028888750E1,-3.450458765E0,-1.989506125E0,8.049656868E0
3.029888450E1,-5.151067257E0,6.334557384E-2,6.076479912E0
3.030888250E1,-5.832123280E0,6.744588614E-1,3.204053402E0
3.031888050E1,-5.722542763E0,5.211310983E-1,4.212720096E-1
3.032887850E1,-4.952280998E0,3.887029290E-1,-1.647518754E0
3.033887650E1,-3.141949654E0,1.148514226E-1,-2.106309175E0
3.034887350E1,-9.164986014E-1,-1.400799751E-1,-1.295173049E0
3.035887150E1,1.098431468E0,-1.346487254E-1,-2.718899548E-1
3.036886950E1,2.395688772E0,9.411791712E-2,7.868639380E-2
3.037886750E1,2.868422270E0,4.746479690E-1,-1.341212094E-1
3.038886550E1,2.694371462E0,7.389306426E-1,-5.223647356E-1
3.039886350E1,2.138716936E0,9.662007689E-1,-8.863238096E-1
3.040886050E1,1.433281064E0,1.160431623E0,-1.153414607E0
3.041885850E1,6.216894388E-1,1.212296128E0,-1.302748084E0
3.042885650E1,-1.162597016E-1,1.283020020E0,-1.374849916E0
3.043885450E1,-8.174708486E-1,1.190818429E0,-1.382568836E0
3.044885250E1,-1.606968522E0,7.458236217E-1,-1.441241264E0
3.045884950E1,-2.515237093E0,1.983845383E-1,-1.576641679E0
3.046884712E1,-3.351705551E0,-1.390419751E-1,-1.744201660E0
3.047884512E1,-3.940729618E0,1.548741572E-2,-1.778004408E0
3.048884313E1,-4.378167629E0,3.209559321E-1,-1.588837385E0
3.049884112E1,-4.754066467E0,6.835538149E-1,-1.199516058E0
3.050883812E1,-4.955232620E0,1.216888785E0,-7.005981803E-1
3.051883612E1,-4.682592392E0,1.566475749E0,-2.503180802E-1
3.052883412E1,-3.443758726E0,1.594106317E0,-3.626123071E-2
3.053883212E1,-1.310483932E0,1.375718594E0,-2.090079635E-1
3.054883013E1,1.120096326E0,1.095747709E0,-7.734919190E-1
3.055882812E1,3.219304323E0,8.383225799E-1,-1.534858823E0
3.056882512E1,4.393375874E0,6.620757580E-1,-2.300111294E0
3.057882312E1,4.467307568E0,5.892023444E-1,-2.679771185E0
3.058882112E1,3.712069750E0,9.236539602E-1,-2.773347139E0
3.059881912E1,2.636610985E0,1.439004898E0,-3.132879734E0
3.060881712E1,1.869895339E0,1.727613807E0,-3.924048424E0
3.061881412E1,1.747078657E0,1.761415958E0,-5.142379761E0
3.062881212E1,2.061632156E0,1.566385627E0,-6.350249767E0
3.063881012E1,2.418648481E0,1.496451735E0,-7.361051559E0
3.064880812E1,2.630858421E0,1.665600061E0,-8.283449173E0
3.065880613E1,2.862218618E0,1.755262017E0,-8.892168999E0
3.066880412E1,3.183934450E0,1.603982925E0,-8.889852524E0
3.067880112E1,3.631897926E0,1.586244941E0,-8.233729362E0
3.068879912E1,3.916695833E0,1.654011130E0,-7.323984146E0
3.069879712E1,3.626047850E0,1.648623586E0,-6.504301071E0
3.070879512E1,3.018250465E0,1.674255848E0,-5.860092163E0
3.071879312E1,2.443552971E0,1.880361676E0,-5.207380295E0
3.072879012E1,1.975815654E0,2.074108362E0,-4.418150425E0
3.073878812E1,1.717729568E0,2.339784622E0,-3.619096994E0
3.074878612E1,1.684433460E0,2.619127274E0,-2.740939379E0
3.075878412E1,1.835708141E0,2.815344095E0,-1.667565703E0
3.076878213E1,1.976762056E0,2.852332592E0,-4.737285078E-1
3.077878012E1,2.043329239E0,2.834886551E0,6.936044693E-1
3.078877712E1,2.004102230E0,2.772958040E0,1.698092341E0
3.079877512E1,1.808760524E0,2.667825699E0,2.410163879E0
