"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
1.689984125E0,3.079850691E0,-1.861058815E0,4.760784858E0
1.699981125E0,8.838708483E0,-6.146066844E-2,5.898660625E0
1.709979125E0,1.502911593E1,3.778218740E0,7.827445400E0
1.719976125E0,2.014726916E1,8.398561664E0,9.095966091E0
1.729973125E0,1.994880063E1,1.169802266E1,8.639392104E0
1.739970125E0,1.490444862E1,1.033080916E1,5.617477965E0
1.749967125E0,1.020185817E1,4.371963436E0,3.322822967E0
1.759964125E0,7.561020527E0,-9.560022175E-1,3.149759124E0
1.769961125E0,5.984505352E0,-2.866277631E0,3.499597452E0
1.779959125E0,5.338949940E0,-2.067377819E0,3.491143548E0
1.789956125E0,5.298771967E0,2.820451248E-1,3.854594486E0
1.799953125E0,6.202187251E0,2.936336630E0,4.825530200E0
1.809950125E0,7.826052008E0,5.046894382E0,5.741315560E0
1.819947125E0,8.209416516E0,6.046102846E0,6.337971293E0
1.829944125E0,8.059610851E0,5.041824846E0,6.675949128E0
1.839941125E0,7.697195163E0,3.246793960E0,6.997586920E0
1.849939125E0,6.754648558E0,2.508880023E0,7.040541151E0
1.859936125E0,5.359473082E0,2.405001898E0,6.253169124E0
1.869933125E0,4.480107982E0,2.370710902E0,4.685794317E0
1.879930125E0,5.162047693E0,1.777813175E0,3.008649731E0
1.889927125E0,5.646452672E0,1.159577124E0,1.525114056E0
1.899925000E0,5.087256542E0,1.023738118E0,4.587425731E-1
1.909922000E0,3.763973753E0,9.481225097E-1,-5.826710929E-1
1.919919000E0,1.926212584E0,3.924569285E-1,-2.175777596E0
1.929917000E0,-1.586390537E-1,-4.803125131E-1,-4.385417587E0
1.939914000E0,-2.114535028E0,-1.578817223E0,-6.526274441E0
1.949911000E0,-4.059907769E0,-2.810750132E0,-8.180506128E0
1.959908000E0,-5.874480050E0,-3.915496160E0,-9.093600308E0
1.969905000E0,-7.526923074E0,-4.970840233E0,-8.384278085E0
1.979902000E0,-8.876995466E0,-5.818856072E0,-6.139304540E0
1.989899000E0,-9.579279395E0,-6.597097086E0,-3.826841846E0
1.999897000E0,-1.038047190E1,-7.329655559E0,-1.767527045E0
2.009894000E0,-1.072436186E1,-7.876494184E0,-4.054342389E-1
2.019891000E0,-1.022863725E1,-8.183758934E0,-4.637415040E-1
2.029888000E0,-1.001126116E1,-8.118313973E0,-1.362117072E0
2.039885000E0,-9.685326837E0,-8.106671582E0,-2.290288882E0
2.049882000E0,-8.917917790E0,-8.387568313E0,-3.125516860E0
2.059879000E0,-8.925670028E0,-8.910378390E0,-3.886865854E0
2.069877000E0,-9.641543471E0,-9.278257717E0,-4.314627101E0
2.079874000E0,-1.053575407E1,-9.322734563E0,-4.637783999E0
2.089871000E0,-1.161543659E1,-9.158486860E0,-4.887506300E0
