"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
2.520996000E0,6.224057007E-1,-5.263504486E0,-1.212328949E0
2.530994000E0,3.290158081E-1,-5.366789703E0,-1.345701599E0
2.540991000E0,-1.010398865E-1,-5.244793396E0,-1.635049896E0
2.550988000E0,-5.337899780E-1,-5.072801056E0,-1.901346130E0
2.560985000E0,-9.487271118E-1,-4.928650818E0,-2.210603027E0
2.570982000E0,-1.356030121E0,-4.634811859E0,-2.400408325E0
2.580979000E0,-1.431473236E0,-4.311484222E0,-2.395169220E0
2.590976000E0,-1.256038055E0,-4.051025848E0,-2.480342102E0
2.600973000E0,-1.105151825E0,-3.814367981E0,-2.653981018E0
2.610971000E0,-9.045689392E-1,-3.552113342E0,-2.791544952E0
2.620968000E0,-5.719606018E-1,-3.401676178E0,-2.941982117E0
2.630965000E0,-3.742218018E-1,-3.291954346E0,-2.981200562E0
2.640962000E0,-6.810836792E-2,-3.153043213E0,-2.743345184E0
2.650959000E0,2.703378296E-1,-2.994672546E0,-2.375859375E0
2.660956000E0,5.349874878E-1,-2.832859039E0,-1.956132202E0
2.670953000E0,1.059796143E0,-2.467169495E0,-1.689985657E0
2.680950000E0,2.029629364E0,-2.165995789E0,-1.577270050E0
2.690948000E0,3.500470734E0,-1.488504639E0,-1.291065216E0
2.700945000E0,4.697531433E0,-5.089416504E-1,-7.658074951E-1
2.710942000E0,4.842430115E0,-1.939965820E-1,-2.236349487E-1
2.720939000E0,3.474873962E0,9.210346985E-1,5.381309509E-1
2.730936000E0,3.246149597E0,1.718276825E0,1.707349548E0
2.740933000E0,7.047195282E0,8.237370300E-1,2.898722076E0
2.750930000E0,1.332049988E1,2.054777069E0,2.837499390E0
2.760927000E0,2.046858536E1,6.981631622E0,2.564467163E0
2.770925000E0,2.834610397E1,1.159473862E1,3.664080505E0
2.780922000E0,3.691683105E1,1.311737228E1,3.734434204E0
2.790919000E0,4.055306946E1,1.730955460E1,4.102219391E0
2.800916000E0,4.561868546E1,2.091001740E1,4.568499756E0
2.810913000E0,4.992029022E1,2.197071167E1,3.050057373E0
2.820910000E0,4.952391449E1,2.298066147E1,-9.563612366E-1
2.830907000E0,4.464002060E1,2.300491104E1,-5.367388458E0
2.840904000E0,3.818708954E1,2.124981079E1,-7.260501709E0
2.850902000E0,3.269575882E1,1.801294189E1,-5.238506470E0
2.860899000E0,2.802532104E1,1.437370972E1,-1.011746063E0
2.870896000E0,2.324635895E1,1.068448151E1,2.864593048E0
2.880893000E0,1.902244263E1,8.099057922E0,4.952750702E0
2.890890000E0,1.718022354E1,7.114854584E0,5.619613953E0
2.900886750E0,1.724159592E1,7.050039368E0,5.349725189E0
2.910883750E0,1.734413269E1,7.385641479E0,4.483476562E0
2.920880750E0,1.686482941E1,7.849826202E0,3.520379333E0
2.930878750E0,1.547362244E1,7.796087952E0,2.746189270E0
2.940875750E0,1.404828644E1,7.191345520E0,1.925745392E0
2.950872750E0,1.231040039E1,6.660249939E0,1.637893982E0
2.960869750E0,1.051039352E1,6.137836304E0,2.646197205E0
2.970866750E0,9.041348419E0,5.532345428E0,3.788172455E0
2.980863750E0,7.850275269E0,4.645888824E0,3.866908722E0
2.990860750E0,6.291416931E0,3.658841400E0,3.005599823E0
3.000857750E0,4.105213165E0,2.499951324E0,9.976753235E-1
3.010855750E0,1.739981689E0,1.282383270E0,-2.177072754E0
3.020852750E0,-1.416055298E-1,-1.411564636E-1,-4.963228912E0
3.030849750E0,-1.627715149E0,-1.690135345E0,-5.945785675E0
3.040846750E0,-2.840044098E0,-3.031795349E0,-5.191055145E0
3.050843750E0,-4.005221100E0,-3.935316467E0,-3.927233276E0
3.060840750E0,-4.964276733E0,-4.030069427E0,-3.110381927E0
3.070837750E0,-5.528004456E0,-3.536096649E0,-2.766546936E0
3.080835750E0,-5.632786560E0,-2.891237640E0,-2.884202271E0
3.090832750E0,-5.266947327E0,-2.332599335E0,-3.234324188E0
3.100829750E0,-4.518354034E0,-1.899400177E0,-3.122806091E0
3.110826750E0,-3.723955994E0,-1.343156891E0,-2.538571014E0
3.120823750E0,-3.196902008E0,-6.927593994E-1,-2.111060028E0
3.130820750E0,-2.654579773E0,-1.230441284E-1,-1.842219086E0
3.140817750E0,-1.769620056E0,5.739065552E-1,-1.465302887E0
3.150814750E0,-5.272036743E-1,1.527573395E0,-1.024469604E0
3.160812750E0,3.300636292E-1,2.440524902E0,-8.500822449E-1
3.170809750E0,1.110241241E0,3.132086792E0,-9.800120544E-1
3.180806750E0,1.299148407E0,3.571872253E0,-1.149609375E0
3.190803750E0,1.281185760E0,3.862867126E0,-1.326391754E0
3.200800750E0,1.838027802E0,4.462220764E0,-1.296753387E0
3.210797750E0,3.642824707E0,5.547463989E0,-9.204359436E-1
3.220794750E0,5.578748932E0,6.794071655E0,-3.089575195E-1
3.230791750E0,7.292086029E0,8.085585938E0,5.134323120E-2
3.240788750E0,8.819509735E0,9.826914825E0,4.495152283E-1
3.250786750E0,9.867779846E0,1.183154617E1,1.221609650E0
3.260783750E0,1.008333160E1,1.401550461E1,2.201472015E0
3.270780750E0,9.992620239E0,1.669433395E1,2.782264252E0
3.280777750E0,1.024828857E1,1.959230759E1,2.742447052E0
3.290774750E0,1.198737213E1,2.210603027E1,3.200793915E0
3.300771750E0,1.544458282E1,2.400303543E1,4.537364502E0
3.310768750E0,1.875420044E1,2.538062073E1,5.956862640E0
3.320765750E0,1.867187164E1,2.464190689E1,6.227200470E0
3.330763750E0,1.613060623E1,2.069431595E1,4.873565369E0
3.340760750E0,1.327679077E1,1.783615952E1,3.557651825E0
3.350757750E0,1.212044540E1,1.733694763E1,2.928510132E0
3.360754750E0,1.279314651E1,1.743484406E1,2.376458130E0
3.370751750E0,1.427162201E1,1.691048447E1,1.574276276E0
3.380748750E0,1.466919525E1,1.570399338E1,6.135740662E-1
3.390745750E0,1.406879379E1,1.396371231E1,-7.364685059E-2
3.400742750E0,1.329684906E1,1.174143356E1,4.755610657E-1
3.410739750E0,1.237566467E1,9.875563660E0,2.039508820E0
3.420737750E0,1.072444839E1,8.563841400E0,3.777993622E0
3.430734750E0,8.256979523E0,7.654781799E0,5.053640900E0
3.440731750E0,5.477709045E0,6.775659943E0,5.201982422E0
3.450728750E0,2.465223541E0,5.728138275E0,4.164789276E0
3.460725750E0,-4.555027771E-1,5.305866394E0,2.085313568E0
3.470722750E0,-2.322570190E0,5.406606903E0,-5.354365540E-1
3.480719750E0,-2.758912811E0,5.679339752E0,-3.058739319E0
3.490716750E0,-2.358196106E0,6.139482880E0,-4.824168091E0
3.500714750E0,-2.150128784E0,6.490802307E0,-5.798342285E0
3.510711750E0,-2.280357971E0,6.055507507E0,-6.428232422E0
3.520708750E0,-2.320773926E0,4.412973175E0,-6.612349548E0
3.530705750E0,-2.059567108E0,2.618355103E0,-6.540648651E0
3.540702750E0,-1.383273468E0,1.437610474E0,-6.215973816E0
3.550699750E0,-1.860630798E-1,8.033793640E-1,-5.582640839E0
3.560696750E0,1.161135406E0,2.986289978E-1,-4.962630157E0
3.570693750E0,2.404898987E0,-2.387535095E-1,-4.222120056E0
3.580691750E0,3.318748627E0,-6.433621216E-1,-3.317251740E0
3.590688750E0,4.193379822E0,-5.760021973E-1,-1.698517914E0
3.600685750E0,4.599635010E0,-1.155596924E-1,3.748205566E-1
3.610682750E0,4.129612427E0,-6.316864014E-2,1.847009125E0
3.620679750E0,3.052302704E0,-6.218069458E-1,2.577190704E0
3.630676750E0,1.568737793E0,-1.476379852E0,3.084785156E0
3.640673750E0,4.715194702E-2,-2.236199799E0,3.456761627E0
3.650670750E0,-1.346899109E0,-2.661914520E0,3.400628357E0
3.660668750E0,-2.453248444E0,-2.545157318E0,2.924169159E0
3.670665750E0,-3.185076599E0,-2.152523804E0,2.083816681E0
3.680662750E0,-3.456611938E0,-1.990410919E0,8.743318176E-1
3.690659750E0,-3.269650726E0,-2.090253296E0,-4.736151123E-1
3.700656750E0,-2.909948730E0,-2.131268005E0,-1.508712616E0
3.710653750E0,-2.449206848E0,-2.029928741E0,-2.263443146E0
3.720650750E0,-2.097288666E0,-2.195035400E0,-3.021317139E0
3.730647750E0,-2.315534821E0,-2.544259186E0,-3.984713745E0
3.740644750E0,-2.940036163E0,-2.971021729E0,-4.604275360E0
3.750642750E0,-3.497926025E0,-3.658092957E0,-4.453538818E0
3.760639750E0,-3.695215759E0,-4.367617493E0,-3.603606262E0
3.770636750E0,-3.379671936E0,-4.841831360E0,-2.181713104E0
3.780633750E0,-2.673739929E0,-5.075345764E0,-5.295986938E-1
3.790630750E0,-1.614991608E0,-4.985532532E0,1.105301514E0
3.800627750E0,-5.686674500E-1,-4.500840454E0,2.273023224E0
3.810624750E0,4.565505981E-2,-3.690276031E0,2.573598175E0
3.820621750E0,8.523275757E-1,-2.499352570E0,1.847458191E0
3.830619750E0,1.403331757E0,-1.292562103E0,8.247848511E-2
3.840616750E0,1.411265259E0,-2.658471680E-1,-2.312391357E0
3.850613750E0,3.524121552E0,4.191284180E-1,-4.452490997E0
3.860610750E0,9.027876434E0,1.107247467E0,-4.571942596E0
3.870607750E0,1.627775024E1,3.079695740E0,-2.222877502E-1
3.880604750E0,2.594255219E1,3.325185242E0,6.370153198E0
3.890601750E0,3.296459976E1,3.649710388E0,1.128727798E1
3.900599917E0,3.716501495E1,6.287974091E0,1.323817108E1
3.910597917E0,3.827331024E1,8.963510284E0,1.176747940E1
3.920594917E0,3.612333115E1,1.103610031E1,9.354646912E0
3.930591917E0,4.002511734E1,1.335238358E1,9.881102142E0
3.940588917E0,4.876065170E1,1.776086609E1,1.178514267E1
3.950585917E0,5.415214005E1,2.288830353E1,1.237820938E1
3.960582917E0,5.067367355E1,2.408596298E1,1.093071945E1
3.970579917E0,4.236744644E1,2.122705811E1,8.504414978E0
3.980576917E0,3.320395203E1,1.676139450E1,6.187083893E0
3.990573917E0,2.522000473E1,1.247041763E1,4.954247589E0
4.000571917E0,2.035676788E1,9.374705200E0,5.660329285E0
4.010568917E0,1.790651321E1,8.121511230E0,7.402256927E0
4.020565917E0,1.667247940E1,8.080496521E0,8.330776062E0
4.030562917E0,1.604767868E1,8.299491119E0,7.755971375E0
4.040559917E0,1.512873962E1,8.860374756E0,6.500382385E0
4.050556917E0,1.365280884E1,9.223519592E0,5.571114807E0
4.060553917E0,1.172451874E1,9.037905579E0,4.578079834E0
4.070550917E0,9.323361969E0,8.269403687E0,3.078348541E0
4.080547917E0,6.575077057E0,7.685617676E0,7.647596741E-1
4.090545917E0,4.547243958E0,6.926695862E0,-1.725162506E0
4.100542917E0,3.351979523E0,5.893993378E0,-3.548221436E0
4.110539917E0,2.746039581E0,4.727918243E0,-4.697082367E0
