"Time (s)","X (µT)","Y (µT)","Z (µT)"
1.460621075E1,-3.263462830E1,-3.184818077E1,7.149303436E0
1.461620775E1,-3.268026733E1,-3.191083717E1,6.754173279E0
1.462620475E1,-3.264646912E1,-3.203918457E1,6.580692291E0
1.463620175E1,-3.240562439E1,-3.215988159E1,6.522903442E0
1.464619875E1,-3.232244873E1,-3.243841553E1,6.345401764E0
1.465619575E1,-3.201736450E1,-3.240876007E1,6.120948792E0
1.466619275E1,-3.191285706E1,-3.262469482E1,6.158683777E0
1.467618975E1,-3.162884521E1,-3.281884003E1,6.376522064E0
1.468618675E1,-3.131919861E1,-3.317271423E1,6.472522736E0
1.469618375E1,-3.098051453E1,-3.323944092E1,5.804687500E0
1.470618075E1,-3.089256287E1,-3.344802094E1,5.916179657E0
1.471617775E1,-3.060998535E1,-3.380509186E1,5.680198669E0
1.472617475E1,-3.050959778E1,-3.404041290E1,5.806369781E0
1.473617175E1,-3.003204346E1,-3.425656891E1,5.718479156E0
1.474616975E1,-2.968922424E1,-3.455862045E1,6.036144257E0
1.475616675E1,-2.935839844E1,-3.459337997E1,6.688522339E0
1.476616375E1,-2.914395142E1,-3.489394379E1,7.659069061E0
1.477616075E1,-2.825270081E1,-3.507094574E1,8.711208344E0
1.478615775E1,-2.749368286E1,-3.546819305E1,9.829902649E0
1.479615475E1,-2.635519409E1,-3.598811340E1,1.025443268E1
1.480615175E1,-2.524630737E1,-3.669989777E1,1.098543930E1
1.481614875E1,-2.421943665E1,-3.732215118E1,1.104362869E1
1.482614575E1,-2.314431763E1,-3.808411407E1,1.133404160E1
1.483614275E1,-2.172892761E1,-3.892045593E1,1.143046951E1
1.484613975E1,-2.037927246E1,-3.969672012E1,1.183429718E1
1.485613675E1,-1.896685791E1,-4.017707443E1,1.222289658E1
1.486613375E1,-1.739817810E1,-4.067288208E1,1.293954086E1
1.487613075E1,-1.579710388E1,-4.093887329E1,1.365011787E1
1.488612775E1,-1.434770203E1,-4.133608246E1,1.470561600E1
1.489612475E1,-1.282110596E1,-4.128513336E1,1.569391632E1
1.490612192E1,-1.141497803E1,-4.134297943E1,1.710766792E1
1.491611892E1,-9.895645142E0,-4.105628204E1,1.822516060E1
1.492611592E1,-8.575195312E0,-4.081294250E1,1.951134872E1
1.493611292E1,-7.339279175E0,-4.061705017E1,2.037243462E1
1.494610992E1,-6.370498657E0,-4.067279816E1,2.142608070E1
1.495610692E1,-5.574249268E0,-4.072920227E1,2.118504333E1
1.496610392E1,-4.836868286E0,-4.087765503E1,2.109762955E1
1.497610092E1,-4.429626465E0,-4.112025452E1,2.050381088E1
1.498609792E1,-4.326339722E0,-4.157064819E1,1.999745178E1
1.499609492E1,-4.671417236E0,-4.191626740E1,1.937564087E1
1.500609192E1,-4.822235107E0,-4.221845245E1,1.872544861E1
1.501608892E1,-5.297576904E0,-4.245571899E1,1.810864258E1
1.502608592E1,-5.486389160E0,-4.261122131E1,1.757108879E1
1.503608292E1,-5.851837158E0,-4.286249542E1,1.686187363E1
1.504607992E1,-6.045516968E0,-4.297966385E1,1.651415062E1
1.505607692E1,-5.945724487E0,-4.312120438E1,1.577114487E1
1.506607392E1,-5.868927002E0,-4.341397476E1,1.549903870E1
1.507607092E1,-5.942276001E0,-4.356750870E1,1.502256203E1
1.508606792E1,-5.605453491E0,-4.367708588E1,1.462258720E1
1.509606492E1,-5.658905029E0,-4.381444550E1,1.384799194E1
1.510606192E1,-5.810577393E0,-4.401293945E1,1.327921677E1
1.511605892E1,-6.023559570E0,-4.421842957E1,1.271934128E1
1.512605592E1,-6.192703247E0,-4.429386139E1,1.239279556E1
1.513605292E1,-6.567764282E0,-4.434545517E1,1.168331528E1
1.514604992E1,-6.787429810E0,-4.440368271E1,1.118750381E1
1.515604792E1,-7.223480225E0,-4.431070328E1,1.067155838E1
1.516604492E1,-7.538742065E0,-4.436418152E1,1.096897888E1
1.517604192E1,-7.945083618E0,-4.423301697E1,1.116785431E1
1.518603892E1,-8.091842651E0,-4.407391357E1,1.138624191E1
1.519603592E1,-8.508544922E0,-4.392543030E1,1.152148056E1
1.520603292E1,-8.840911865E0,-4.374069214E1,1.185360718E1
1.521602992E1,-9.449249268E0,-4.346006012E1,1.208486557E1
1.522602692E1,-1.003590393E1,-4.326409912E1,1.226133728E1
1.523602392E1,-1.086038208E1,-4.290820312E1,1.230936050E1
1.524602092E1,-1.179930115E1,-4.271582031E1,1.247100830E1
